"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
10,1,0.15,8,12,22
10,1,0.55,6,2,22
10,1,0.85,3,0,22
10,2,0.15,7,16,20
10,2,0.55,3,2,20
10,2,0.85,2,1,20
10,3,0.15,8,15,23
10,3,0.55,5,1,23
10,3,0.85,3,0,23
10,4,0.15,12,18,29
10,4,0.55,6,1,29
10,4,0.85,6,0,29
10,5,0.15,10,11,20
10,5,0.55,8,2,20
10,5,0.85,2,1,20
10,6,0.15,11,13,27
10,6,0.55,5,3,27
10,6,0.85,3,1,27
10,7,0.15,7,11,20
10,7,0.55,5,3,20
10,7,0.85,3,0,20
10,8,0.15,8,11,24
10,8,0.55,5,2,24
10,8,0.85,3,1,24
10,9,0.15,10,6,23
10,9,0.55,7,2,23
10,9,0.85,3,0,23
10,10,0.15,9,10,22
10,10,0.55,7,3,22
10,10,0.85,7,1,22
10,11,0.15,9,17,26
10,11,0.55,6,3,26
10,11,0.85,4,0,26
10,12,0.15,8,16,32
10,12,0.55,7,2,32
10,12,0.85,4,0,32
10,13,0.15,4,7,23
10,13,0.55,3,0,23
10,13,0.85,3,0,23
10,14,0.15,9,13,21
10,14,0.55,6,1,21
10,14,0.85,3,1,21
10,15,0.15,11,17,30
10,15,0.55,7,0,30
10,15,0.85,3,0,30
10,16,0.15,7,18,15
10,16,0.55,6,0,15
10,16,0.85,4,0,15
10,17,0.15,6,13,19
10,17,0.55,4,1,19
10,17,0.85,3,1,19
10,18,0.15,6,6,15
10,18,0.55,6,2,15
10,18,0.85,5,0,15
10,19,0.15,9,13,19
10,19,0.55,3,2,19
10,19,0.85,3,1,19
10,20,0.15,13,15,30
10,20,0.55,9,3,30
10,20,0.85,5,1,30
10,21,0.15,8,11,24
10,21,0.55,7,2,24
10,21,0.85,5,0,24
10,22,0.15,10,13,26
10,22,0.55,5,0,26
10,22,0.85,3,0,26
10,23,0.15,9,10,24
10,23,0.55,4,2,24
10,23,0.85,2,0,24
10,24,0.15,13,9,26
10,24,0.55,9,1,26
10,24,0.85,4,0,26
10,25,0.15,11,25,28
10,25,0.55,5,4,28
10,25,0.85,5,3,28
10,26,0.15,8,13,23
10,26,0.55,4,3,23
10,26,0.85,3,1,23
10,27,0.15,5,15,18
10,27,0.55,4,4,18
10,27,0.85,2,0,18
10,28,0.15,12,11,24
10,28,0.55,10,2,24
10,28,0.85,7,1,24
10,29,0.15,8,14,30
10,29,0.55,3,2,30
10,29,0.85,2,0,30
10,30,0.15,6,13,18
10,30,0.55,4,2,18
10,30,0.85,3,1,18
10,31,0.15,11,9,27
10,31,0.55,10,2,27
10,31,0.85,7,1,27
10,32,0.15,15,16,31
10,32,0.55,10,1,31
10,32,0.85,7,0,31
10,33,0.15,5,7,16
10,33,0.55,3,0,16
10,33,0.85,1,0,16
10,34,0.15,6,9,16
10,34,0.55,4,3,16
10,34,0.85,3,0,16
10,35,0.15,12,20,27
10,35,0.55,8,2,27
10,35,0.85,5,0,27
10,36,0.15,8,10,20
10,36,0.55,7,1,20
10,36,0.85,3,0,20
10,37,0.15,7,15,18
10,37,0.55,5,1,18
10,37,0.85,2,1,18
10,38,0.15,10,12,24
10,38,0.55,9,4,24
10,38,0.85,7,0,24
10,39,0.15,13,14,22
10,39,0.55,8,2,22
10,39,0.85,6,0,22
10,40,0.15,10,10,27
10,40,0.55,5,3,27
10,40,0.85,2,0,27
10,41,0.15,5,12,22
10,41,0.55,4,1,22
10,41,0.85,4,0,22
10,42,0.15,11,15,23
10,42,0.55,9,0,23
10,42,0.85,7,0,23
10,43,0.15,10,8,21
10,43,0.55,7,2,21
10,43,0.85,4,0,21
10,44,0.15,11,17,28
10,44,0.55,9,3,28
10,44,0.85,6,1,28
10,45,0.15,11,13,29
10,45,0.55,8,4,29
10,45,0.85,6,1,29
10,46,0.15,15,15,25
10,46,0.55,10,4,25
10,46,0.85,8,1,25
10,47,0.15,10,18,29
10,47,0.55,7,2,29
10,47,0.85,4,1,29
10,48,0.15,5,4,14
10,48,0.55,3,0,14
10,48,0.85,2,0,14
10,49,0.15,7,14,16
10,49,0.55,6,2,16
10,49,0.85,3,0,16
10,50,0.15,6,15,29
10,50,0.55,2,2,29
10,50,0.85,2,0,29
10,51,0.15,7,16,20
10,51,0.55,6,1,20
10,51,0.85,4,0,20
10,52,0.15,12,12,28
10,52,0.55,7,2,28
10,52,0.85,7,1,28
10,53,0.15,11,15,27
10,53,0.55,5,2,27
10,53,0.85,4,1,27
10,54,0.15,9,14,25
10,54,0.55,8,0,25
10,54,0.85,6,0,25
10,55,0.15,9,16,22
10,55,0.55,7,3,22
10,55,0.85,4,1,22
10,56,0.15,10,10,23
10,56,0.55,8,3,23
10,56,0.85,7,1,23
10,57,0.15,9,15,21
10,57,0.55,6,1,21
10,57,0.85,4,0,21
10,58,0.15,14,13,31
10,58,0.55,8,3,31
10,58,0.85,7,1,31
10,59,0.15,6,20,23
10,59,0.55,4,6,23
10,59,0.85,3,0,23
10,60,0.15,8,13,27
10,60,0.55,7,0,27
10,60,0.85,4,0,27
10,61,0.15,9,15,25
10,61,0.55,6,2,25
10,61,0.85,5,1,25
10,62,0.15,13,14,27
10,62,0.55,10,2,27
10,62,0.85,8,0,27
10,63,0.15,11,11,25
10,63,0.55,9,2,25
10,63,0.85,4,0,25
10,64,0.15,9,18,19
10,64,0.55,7,1,19
10,64,0.85,5,1,19
10,65,0.15,10,14,28
10,65,0.55,8,0,28
10,65,0.85,3,0,28
10,66,0.15,9,7,20
10,66,0.55,7,0,20
10,66,0.85,3,0,20
10,67,0.15,8,20,17
10,67,0.55,4,4,17
10,67,0.85,4,3,17
10,68,0.15,6,16,20
10,68,0.55,5,1,20
10,68,0.85,4,0,20
10,69,0.15,8,10,23
10,69,0.55,5,1,23
10,69,0.85,2,0,23
10,70,0.15,10,14,24
10,70,0.55,7,3,24
10,70,0.85,5,0,24
10,71,0.15,6,13,20
10,71,0.55,4,1,20
10,71,0.85,3,1,20
10,72,0.15,9,9,18
10,72,0.55,6,1,18
10,72,0.85,4,0,18
10,73,0.15,8,9,22
10,73,0.55,5,0,22
10,73,0.85,2,0,22
10,74,0.15,13,17,23
10,74,0.55,10,6,23
10,74,0.85,4,2,23
10,75,0.15,6,14,22
10,75,0.55,5,2,22
10,75,0.85,2,1,22
10,76,0.15,9,16,23
10,76,0.55,5,5,23
10,76,0.85,2,2,23
10,77,0.15,11,10,29
10,77,0.55,8,1,29
10,77,0.85,4,0,29
10,78,0.15,7,8,20
10,78,0.55,3,1,20
10,78,0.85,1,0,20
10,79,0.15,11,15,27
10,79,0.55,7,3,27
10,79,0.85,3,0,27
10,80,0.15,9,15,25
10,80,0.55,7,3,25
10,80,0.85,4,1,25
10,81,0.15,9,19,28
10,81,0.55,7,1,28
10,81,0.85,5,0,28
10,82,0.15,5,13,23
10,82,0.55,2,3,23
10,82,0.85,1,0,23
10,83,0.15,14,13,31
10,83,0.55,9,4,31
10,83,0.85,8,2,31
10,84,0.15,8,16,21
10,84,0.55,5,2,21
10,84,0.85,4,0,21
10,85,0.15,9,5,21
10,85,0.55,7,1,21
10,85,0.85,4,0,21
10,86,0.15,8,8,12
10,86,0.55,8,0,12
10,86,0.85,5,0,12
10,87,0.15,8,13,25
10,87,0.55,6,0,25
10,87,0.85,4,0,25
10,88,0.15,12,10,22
10,88,0.55,9,3,22
10,88,0.85,5,0,22
10,89,0.15,8,13,23
10,89,0.55,5,1,23
10,89,0.85,2,0,23
10,90,0.15,6,15,22
10,90,0.55,4,2,22
10,90,0.85,1,0,22
10,91,0.15,1,10,17
10,91,0.55,1,1,17
10,91,0.85,1,1,17
10,92,0.15,9,15,24
10,92,0.55,6,2,24
10,92,0.85,5,0,24
10,93,0.15,10,15,20
10,93,0.55,6,2,20
10,93,0.85,4,0,20
10,94,0.15,10,11,23
10,94,0.55,6,2,23
10,94,0.85,5,0,23
10,95,0.15,11,15,30
10,95,0.55,5,1,30
10,95,0.85,2,0,30
10,96,0.15,11,12,25
10,96,0.55,8,1,25
10,96,0.85,6,0,25
10,97,0.15,11,11,26
10,97,0.55,8,2,26
10,97,0.85,3,1,26
10,98,0.15,12,11,31
10,98,0.55,8,0,31
10,98,0.85,5,0,31
10,99,0.15,7,17,24
10,99,0.55,3,3,24
10,99,0.85,1,1,24
10,100,0.15,7,12,22
10,100,0.55,6,0,22
10,100,0.85,4,0,22
10,101,0.15,8,12,22
10,101,0.55,5,2,22
10,101,0.85,4,0,22
10,102,0.15,11,12,33
10,102,0.55,7,1,33
10,102,0.85,4,0,33
10,103,0.15,11,12,27
10,103,0.55,6,3,27
10,103,0.85,2,0,27
10,104,0.15,7,10,25
10,104,0.55,5,0,25
10,104,0.85,4,0,25
10,105,0.15,8,11,23
10,105,0.55,7,1,23
10,105,0.85,4,0,23
10,106,0.15,10,15,25
10,106,0.55,9,3,25
10,106,0.85,6,0,25
10,107,0.15,10,13,26
10,107,0.55,7,1,26
10,107,0.85,4,0,26
10,108,0.15,8,16,22
10,108,0.55,6,4,22
10,108,0.85,5,2,22
10,109,0.15,6,13,17
10,109,0.55,3,2,17
10,109,0.85,2,0,17
10,110,0.15,9,9,25
10,110,0.55,5,1,25
10,110,0.85,3,0,25
10,111,0.15,14,10,26
10,111,0.55,9,2,26
10,111,0.85,6,0,26
10,112,0.15,12,11,22
10,112,0.55,9,3,22
10,112,0.85,7,1,22
10,113,0.15,9,13,21
10,113,0.55,5,3,21
10,113,0.85,3,0,21
10,114,0.15,13,9,25
10,114,0.55,10,2,25
10,114,0.85,6,0,25
10,115,0.15,9,17,23
10,115,0.55,7,6,23
10,115,0.85,4,1,23
10,116,0.15,12,11,26
10,116,0.55,10,1,26
10,116,0.85,6,0,26
10,117,0.15,14,9,34
10,117,0.55,11,4,34
10,117,0.85,5,0,34
10,118,0.15,10,12,27
10,118,0.55,5,4,27
10,118,0.85,3,1,27
10,119,0.15,5,6,14
10,119,0.55,3,0,14
10,119,0.85,2,0,14
10,120,0.15,10,13,21
10,120,0.55,4,2,21
10,120,0.85,2,1,21
10,121,0.15,5,14,22
10,121,0.55,3,2,22
10,121,0.85,1,1,22
10,122,0.15,12,17,25
10,122,0.55,7,4,25
10,122,0.85,5,1,25
10,123,0.15,6,14,19
10,123,0.55,3,3,19
10,123,0.85,2,0,19
10,124,0.15,10,12,28
10,124,0.55,8,2,28
10,124,0.85,6,0,28
10,125,0.15,7,16,17
10,125,0.55,5,3,17
10,125,0.85,2,1,17
10,126,0.15,8,12,26
10,126,0.55,5,1,26
10,126,0.85,3,0,26
10,127,0.15,4,13,18
10,127,0.55,1,1,18
10,127,0.85,1,0,18
10,128,0.15,6,12,20
10,128,0.55,2,3,20
10,128,0.85,2,0,20
10,129,0.15,8,11,18
10,129,0.55,3,2,18
10,129,0.85,3,1,18
10,130,0.15,7,14,20
10,130,0.55,4,2,20
10,130,0.85,3,0,20
10,131,0.15,11,13,22
10,131,0.55,7,2,22
10,131,0.85,4,0,22
10,132,0.15,12,12,28
10,132,0.55,7,2,28
10,132,0.85,2,1,28
10,133,0.15,7,21,17
10,133,0.55,4,3,17
10,133,0.85,2,1,17
10,134,0.15,13,12,27
10,134,0.55,12,3,27
10,134,0.85,9,1,27
10,135,0.15,5,15,22
10,135,0.55,1,3,22
10,135,0.85,0,0,22
10,136,0.15,15,17,34
10,136,0.55,9,2,34
10,136,0.85,8,0,34
10,137,0.15,11,7,24
10,137,0.55,8,3,24
10,137,0.85,5,0,24
10,138,0.15,16,14,32
10,138,0.55,11,2,32
10,138,0.85,5,1,32
10,139,0.15,6,18,22
10,139,0.55,3,5,22
10,139,0.85,1,0,22
10,140,0.15,11,16,23
10,140,0.55,7,3,23
10,140,0.85,3,1,23
10,141,0.15,9,13,23
10,141,0.55,6,1,23
10,141,0.85,4,0,23
10,142,0.15,6,17,23
10,142,0.55,5,3,23
10,142,0.85,3,0,23
10,143,0.15,5,8,20
10,143,0.55,4,0,20
10,143,0.85,3,0,20
10,144,0.15,9,17,21
10,144,0.55,4,3,21
10,144,0.85,2,0,21
10,145,0.15,11,8,22
10,145,0.55,9,0,22
10,145,0.85,5,0,22
10,146,0.15,9,9,21
10,146,0.55,6,0,21
10,146,0.85,2,0,21
10,147,0.15,11,14,31
10,147,0.55,6,1,31
10,147,0.85,2,0,31
10,148,0.15,5,13,20
10,148,0.55,2,0,20
10,148,0.85,2,0,20
10,149,0.15,5,16,13
10,149,0.55,5,1,13
10,149,0.85,2,0,13
10,150,0.15,7,13,15
10,150,0.55,5,0,15
10,150,0.85,3,0,15
10,151,0.15,8,9,23
10,151,0.55,5,2,23
10,151,0.85,3,1,23
10,152,0.15,13,17,25
10,152,0.55,10,0,25
10,152,0.85,6,0,25
10,153,0.15,9,11,25
10,153,0.55,4,1,25
10,153,0.85,3,0,25
10,154,0.15,11,10,21
10,154,0.55,7,2,21
10,154,0.85,6,0,21
10,155,0.15,10,20,24
10,155,0.55,7,1,24
10,155,0.85,4,0,24
10,156,0.15,8,13,27
10,156,0.55,7,1,27
10,156,0.85,3,0,27
10,157,0.15,13,15,26
10,157,0.55,8,2,26
10,157,0.85,4,2,26
10,158,0.15,6,12,24
10,158,0.55,4,0,24
10,158,0.85,3,0,24
10,159,0.15,12,13,30
10,159,0.55,9,2,30
10,159,0.85,6,0,30
10,160,0.15,7,11,21
10,160,0.55,5,2,21
10,160,0.85,2,0,21
10,161,0.15,7,23,23
10,161,0.55,3,5,23
10,161,0.85,1,2,23
10,162,0.15,8,18,27
10,162,0.55,6,2,27
10,162,0.85,3,1,27
10,163,0.15,9,19,22
10,163,0.55,6,3,22
10,163,0.85,2,1,22
10,164,0.15,9,11,21
10,164,0.55,8,0,21
10,164,0.85,4,0,21
10,165,0.15,6,8,20
10,165,0.55,5,2,20
10,165,0.85,3,1,20
10,166,0.15,5,17,17
10,166,0.55,3,3,17
10,166,0.85,1,1,17
10,167,0.15,8,13,25
10,167,0.55,5,0,25
10,167,0.85,4,0,25
10,168,0.15,8,10,23
10,168,0.55,5,3,23
10,168,0.85,5,0,23
10,169,0.15,12,12,38
10,169,0.55,7,3,38
10,169,0.85,5,0,38
10,170,0.15,8,10,24
10,170,0.55,5,2,24
10,170,0.85,2,1,24
10,171,0.15,10,15,26
10,171,0.55,6,0,26
10,171,0.85,3,0,26
10,172,0.15,7,21,21
10,172,0.55,6,5,21
10,172,0.85,4,1,21
10,173,0.15,10,20,29
10,173,0.55,6,2,29
10,173,0.85,4,0,29
10,174,0.15,16,12,30
10,174,0.55,9,1,30
10,174,0.85,7,0,30
10,175,0.15,8,13,18
10,175,0.55,5,3,18
10,175,0.85,5,1,18
10,176,0.15,4,8,16
10,176,0.55,4,1,16
10,176,0.85,3,0,16
10,177,0.15,8,17,24
10,177,0.55,4,1,24
10,177,0.85,1,0,24
10,178,0.15,6,14,22
10,178,0.55,4,1,22
10,178,0.85,3,1,22
10,179,0.15,4,2,7
10,179,0.55,4,0,7
10,179,0.85,2,0,7
10,180,0.15,11,19,28
10,180,0.55,10,2,28
10,180,0.85,5,0,28
10,181,0.15,6,11,23
10,181,0.55,5,1,23
10,181,0.85,2,0,23
10,182,0.15,9,12,26
10,182,0.55,7,1,26
10,182,0.85,3,0,26
10,183,0.15,11,17,25
10,183,0.55,9,1,25
10,183,0.85,5,0,25
10,184,0.15,9,20,25
10,184,0.55,5,2,25
10,184,0.85,2,1,25
10,185,0.15,8,16,20
10,185,0.55,5,2,20
10,185,0.85,2,0,20
10,186,0.15,8,11,24
10,186,0.55,4,0,24
10,186,0.85,1,0,24
10,187,0.15,11,18,23
10,187,0.55,6,3,23
10,187,0.85,3,0,23
10,188,0.15,6,13,21
10,188,0.55,6,3,21
10,188,0.85,5,0,21
10,189,0.15,8,17,19
10,189,0.55,5,5,19
10,189,0.85,4,0,19
10,190,0.15,9,10,27
10,190,0.55,6,1,27
10,190,0.85,4,0,27
10,191,0.15,13,7,21
10,191,0.55,10,1,21
10,191,0.85,6,0,21
10,192,0.15,11,10,22
10,192,0.55,6,1,22
10,192,0.85,4,0,22
10,193,0.15,11,8,28
10,193,0.55,6,2,28
10,193,0.85,6,0,28
10,194,0.15,8,11,19
10,194,0.55,6,3,19
10,194,0.85,5,0,19
10,195,0.15,10,17,25
10,195,0.55,7,5,25
10,195,0.85,5,3,25
10,196,0.15,7,12,22
10,196,0.55,6,2,22
10,196,0.85,2,0,22
10,197,0.15,7,9,23
10,197,0.55,4,1,23
10,197,0.85,3,0,23
10,198,0.15,9,8,22
10,198,0.55,4,2,22
10,198,0.85,2,0,22
10,199,0.15,9,17,29
10,199,0.55,6,4,29
10,199,0.85,3,2,29
10,200,0.15,8,16,24
10,200,0.55,7,3,24
10,200,0.85,6,1,24
20,1,0.15,12,25,30
20,1,0.55,8,5,30
20,1,0.85,7,0,30
20,2,0.15,18,26,38
20,2,0.55,14,7,38
20,2,0.85,9,3,38
20,3,0.15,16,22,41
20,3,0.55,12,2,41
20,3,0.85,8,0,41
20,4,0.15,10,18,31
20,4,0.55,7,5,31
20,4,0.85,5,0,31
20,5,0.15,15,20,39
20,5,0.55,8,3,39
20,5,0.85,5,0,39
20,6,0.15,9,16,26
20,6,0.55,6,4,26
20,6,0.85,4,0,26
20,7,0.15,20,21,35
20,7,0.55,13,3,35
20,7,0.85,9,2,35
20,8,0.15,16,19,30
20,8,0.55,13,5,30
20,8,0.85,8,1,30
20,9,0.15,14,19,33
20,9,0.55,6,4,33
20,9,0.85,5,2,33
20,10,0.15,17,23,32
20,10,0.55,9,4,32
20,10,0.85,4,1,32
20,11,0.15,18,19,38
20,11,0.55,10,1,38
20,11,0.85,6,0,38
20,12,0.15,13,19,30
20,12,0.55,11,2,30
20,12,0.85,8,1,30
20,13,0.15,16,21,36
20,13,0.55,10,3,36
20,13,0.85,7,0,36
20,14,0.15,18,17,35
20,14,0.55,12,2,35
20,14,0.85,7,0,35
20,15,0.15,15,15,29
20,15,0.55,10,5,29
20,15,0.85,6,1,29
20,16,0.15,11,29,29
20,16,0.55,8,6,29
20,16,0.85,6,1,29
20,17,0.15,18,21,35
20,17,0.55,12,4,35
20,17,0.85,6,0,35
20,18,0.15,12,21,30
20,18,0.55,11,2,30
20,18,0.85,8,0,30
20,19,0.15,18,16,36
20,19,0.55,10,1,36
20,19,0.85,7,0,36
20,20,0.15,10,24,25
20,20,0.55,9,3,25
20,20,0.85,5,1,25
20,21,0.15,13,26,30
20,21,0.55,11,1,30
20,21,0.85,9,0,30
20,22,0.15,12,16,32
20,22,0.55,11,2,32
20,22,0.85,7,1,32
20,23,0.15,21,21,37
20,23,0.55,17,4,37
20,23,0.85,14,0,37
20,24,0.15,12,17,26
20,24,0.55,11,3,26
20,24,0.85,9,1,26
20,25,0.15,14,21,30
20,25,0.55,10,4,30
20,25,0.85,7,1,30
20,26,0.15,16,22,27
20,26,0.55,10,5,27
20,26,0.85,7,1,27
20,27,0.15,13,30,30
20,27,0.55,6,5,30
20,27,0.85,5,2,30
20,28,0.15,11,16,25
20,28,0.55,8,3,25
20,28,0.85,6,0,25
20,29,0.15,17,17,39
20,29,0.55,15,3,39
20,29,0.85,9,0,39
20,30,0.15,15,22,35
20,30,0.55,10,4,35
20,30,0.85,8,0,35
20,31,0.15,14,13,32
20,31,0.55,11,1,32
20,31,0.85,8,0,32
20,32,0.15,14,24,31
20,32,0.55,8,1,31
20,32,0.85,3,0,31
20,33,0.15,16,24,37
20,33,0.55,15,3,37
20,33,0.85,8,2,37
20,34,0.15,20,17,37
20,34,0.55,14,5,37
20,34,0.85,9,0,37
20,35,0.15,18,20,40
20,35,0.55,13,3,40
20,35,0.85,8,1,40
20,36,0.15,16,25,31
20,36,0.55,9,4,31
20,36,0.85,5,0,31
20,37,0.15,16,21,36
20,37,0.55,10,5,36
20,37,0.85,7,1,36
20,38,0.15,13,15,28
20,38,0.55,10,0,28
20,38,0.85,6,0,28
20,39,0.15,13,22,28
20,39,0.55,11,2,28
20,39,0.85,8,0,28
20,40,0.15,16,23,38
20,40,0.55,13,3,38
20,40,0.85,8,1,38
20,41,0.15,17,15,29
20,41,0.55,14,4,29
20,41,0.85,8,0,29
20,42,0.15,15,22,36
20,42,0.55,11,1,36
20,42,0.85,7,0,36
20,43,0.15,16,19,33
20,43,0.55,10,4,33
20,43,0.85,6,0,33
20,44,0.15,14,24,35
20,44,0.55,10,3,35
20,44,0.85,5,0,35
20,45,0.15,16,25,32
20,45,0.55,12,3,32
20,45,0.85,7,1,32
20,46,0.15,17,27,30
20,46,0.55,13,3,30
20,46,0.85,9,1,30
20,47,0.15,13,23,33
20,47,0.55,11,4,33
20,47,0.85,6,1,33
20,48,0.15,21,21,35
20,48,0.55,15,6,35
20,48,0.85,8,0,35
20,49,0.15,14,25,33
20,49,0.55,9,5,33
20,49,0.85,7,2,33
20,50,0.15,16,19,33
20,50,0.55,9,2,33
20,50,0.85,7,0,33
20,51,0.15,13,17,33
20,51,0.55,9,3,33
20,51,0.85,7,2,33
20,52,0.15,17,25,38
20,52,0.55,11,5,38
20,52,0.85,7,0,38
20,53,0.15,11,24,35
20,53,0.55,5,3,35
20,53,0.85,4,2,35
20,54,0.15,10,20,25
20,54,0.55,8,9,25
20,54,0.85,6,3,25
20,55,0.15,18,26,37
20,55,0.55,14,5,37
20,55,0.85,9,1,37
20,56,0.15,17,23,41
20,56,0.55,13,6,41
20,56,0.85,10,0,41
20,57,0.15,16,27,36
20,57,0.55,11,2,36
20,57,0.85,9,0,36
20,58,0.15,12,22,29
20,58,0.55,7,6,29
20,58,0.85,5,0,29
20,59,0.15,16,25,35
20,59,0.55,14,5,35
20,59,0.85,7,1,35
20,60,0.15,16,25,39
20,60,0.55,10,2,39
20,60,0.85,6,0,39
20,61,0.15,13,18,29
20,61,0.55,8,2,29
20,61,0.85,5,0,29
20,62,0.15,15,20,38
20,62,0.55,12,3,38
20,62,0.85,9,0,38
20,63,0.15,18,24,39
20,63,0.55,10,3,39
20,63,0.85,8,0,39
20,64,0.15,15,14,27
20,64,0.55,13,4,27
20,64,0.85,7,0,27
20,65,0.15,16,17,33
20,65,0.55,11,4,33
20,65,0.85,7,0,33
20,66,0.15,18,19,34
20,66,0.55,14,0,34
20,66,0.85,8,0,34
20,67,0.15,12,27,26
20,67,0.55,9,4,26
20,67,0.85,3,2,26
20,68,0.15,14,16,35
20,68,0.55,12,2,35
20,68,0.85,10,0,35
20,69,0.15,15,25,35
20,69,0.55,12,3,35
20,69,0.85,7,0,35
20,70,0.15,14,20,33
20,70,0.55,12,0,33
20,70,0.85,8,0,33
20,71,0.15,13,22,29
20,71,0.55,10,5,29
20,71,0.85,3,2,29
20,72,0.15,15,20,38
20,72,0.55,12,2,38
20,72,0.85,8,0,38
20,73,0.15,16,15,39
20,73,0.55,14,2,39
20,73,0.85,12,0,39
20,74,0.15,14,23,32
20,74,0.55,10,6,32
20,74,0.85,5,1,32
20,75,0.15,14,17,31
20,75,0.55,9,3,31
20,75,0.85,6,0,31
20,76,0.15,15,20,31
20,76,0.55,13,4,31
20,76,0.85,9,2,31
20,77,0.15,14,15,30
20,77,0.55,10,3,30
20,77,0.85,5,0,30
20,78,0.15,13,23,31
20,78,0.55,10,5,31
20,78,0.85,5,1,31
20,79,0.15,15,12,32
20,79,0.55,10,3,32
20,79,0.85,6,0,32
20,80,0.15,13,24,28
20,80,0.55,8,5,28
20,80,0.85,5,3,28
20,81,0.15,15,24,32
20,81,0.55,10,3,32
20,81,0.85,4,0,32
20,82,0.15,15,23,29
20,82,0.55,10,4,29
20,82,0.85,4,0,29
20,83,0.15,16,21,33
20,83,0.55,11,1,33
20,83,0.85,7,0,33
20,84,0.15,11,22,23
20,84,0.55,7,4,23
20,84,0.85,4,1,23
20,85,0.15,16,26,38
20,85,0.55,8,4,38
20,85,0.85,6,0,38
20,86,0.15,12,23,30
20,86,0.55,9,5,30
20,86,0.85,8,0,30
20,87,0.15,16,19,32
20,87,0.55,11,3,32
20,87,0.85,7,2,32
20,88,0.15,10,19,36
20,88,0.55,7,2,36
20,88,0.85,4,0,36
20,89,0.15,16,23,33
20,89,0.55,11,6,33
20,89,0.85,8,0,33
20,90,0.15,13,18,28
20,90,0.55,8,2,28
20,90,0.85,7,1,28
20,91,0.15,17,17,34
20,91,0.55,13,3,34
20,91,0.85,8,0,34
20,92,0.15,9,17,27
20,92,0.55,4,5,27
20,92,0.85,2,1,27
20,93,0.15,15,22,28
20,93,0.55,9,3,28
20,93,0.85,5,1,28
20,94,0.15,17,22,35
20,94,0.55,10,4,35
20,94,0.85,7,0,35
20,95,0.15,15,29,37
20,95,0.55,10,2,37
20,95,0.85,5,0,37
20,96,0.15,11,26,29
20,96,0.55,6,5,29
20,96,0.85,6,0,29
20,97,0.15,13,24,28
20,97,0.55,10,4,28
20,97,0.85,3,1,28
20,98,0.15,14,20,29
20,98,0.55,9,4,29
20,98,0.85,4,1,29
20,99,0.15,14,12,32
20,99,0.55,12,2,32
20,99,0.85,10,1,32
20,100,0.15,15,26,33
20,100,0.55,11,5,33
20,100,0.85,9,1,33
20,101,0.15,11,31,33
20,101,0.55,6,6,33
20,101,0.85,3,0,33
20,102,0.15,16,24,37
20,102,0.55,12,1,37
20,102,0.85,8,0,37
20,103,0.15,12,23,37
20,103,0.55,9,1,37
20,103,0.85,5,1,37
20,104,0.15,15,17,36
20,104,0.55,10,2,36
20,104,0.85,7,0,36
20,105,0.15,16,22,35
20,105,0.55,13,1,35
20,105,0.85,11,1,35
20,106,0.15,13,14,30
20,106,0.55,9,2,30
20,106,0.85,5,0,30
20,107,0.15,20,20,42
20,107,0.55,18,4,42
20,107,0.85,9,1,42
20,108,0.15,21,18,39
20,108,0.55,11,3,39
20,108,0.85,5,1,39
20,109,0.15,14,24,33
20,109,0.55,8,6,33
20,109,0.85,5,1,33
20,110,0.15,15,23,37
20,110,0.55,8,4,37
20,110,0.85,6,2,37
20,111,0.15,19,27,40
20,111,0.55,13,4,40
20,111,0.85,10,0,40
20,112,0.15,17,17,33
20,112,0.55,14,1,33
20,112,0.85,8,0,33
20,113,0.15,11,21,29
20,113,0.55,9,3,29
20,113,0.85,6,2,29
20,114,0.15,17,18,35
20,114,0.55,14,6,35
20,114,0.85,8,2,35
20,115,0.15,9,19,25
20,115,0.55,5,2,25
20,115,0.85,3,0,25
20,116,0.15,14,27,35
20,116,0.55,11,3,35
20,116,0.85,7,0,35
20,117,0.15,16,22,35
20,117,0.55,11,5,35
20,117,0.85,6,2,35
20,118,0.15,15,18,32
20,118,0.55,12,5,32
20,118,0.85,9,0,32
20,119,0.15,14,22,32
20,119,0.55,8,2,32
20,119,0.85,6,1,32
20,120,0.15,16,15,36
20,120,0.55,15,3,36
20,120,0.85,8,1,36
20,121,0.15,16,18,35
20,121,0.55,11,4,35
20,121,0.85,9,1,35
20,122,0.15,11,23,27
20,122,0.55,8,3,27
20,122,0.85,6,2,27
20,123,0.15,17,19,36
20,123,0.55,14,1,36
20,123,0.85,8,0,36
20,124,0.15,21,19,35
20,124,0.55,18,4,35
20,124,0.85,11,0,35
20,125,0.15,13,17,37
20,125,0.55,8,1,37
20,125,0.85,3,1,37
20,126,0.15,15,24,31
20,126,0.55,11,3,31
20,126,0.85,6,1,31
20,127,0.15,18,30,38
20,127,0.55,15,3,38
20,127,0.85,10,0,38
20,128,0.15,16,20,33
20,128,0.55,12,1,33
20,128,0.85,9,0,33
20,129,0.15,13,22,37
20,129,0.55,10,6,37
20,129,0.85,6,2,37
20,130,0.15,13,22,33
20,130,0.55,8,3,33
20,130,0.85,3,0,33
20,131,0.15,13,21,33
20,131,0.55,9,2,33
20,131,0.85,7,0,33
20,132,0.15,13,23,36
20,132,0.55,11,3,36
