"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
40,98,0.15,24,32,42
40,98,0.9,15,4,42
40,98,0.95,15,4,42
40,99,0.15,28,39,43
40,99,0.9,15,4,43
40,99,0.95,13,2,43
40,100,0.15,28,32,47
40,100,0.9,18,1,47
40,100,0.95,14,0,47
40,101,0.15,26,28,45
40,101,0.9,17,3,45
40,101,0.95,17,3,45
40,102,0.15,25,25,40
40,102,0.9,17,4,40
40,102,0.95,15,3,40
40,103,0.15,23,35,39
40,103,0.9,17,5,39
40,103,0.95,13,3,39
40,104,0.15,22,35,43
40,104,0.9,16,5,43
40,104,0.95,13,5,43
40,105,0.15,20,33,35
40,105,0.9,13,6,35
40,105,0.95,10,3,35
40,106,0.15,28,30,43
40,106,0.9,19,5,43
40,106,0.95,18,3,43
40,107,0.15,29,35,42
40,107,0.9,18,3,42
40,107,0.95,18,1,42
40,108,0.15,24,32,44
40,108,0.9,16,4,44
40,108,0.95,14,1,44
40,109,0.15,23,34,39
40,109,0.9,15,4,39
40,109,0.95,13,3,39
40,110,0.15,18,29,40
40,110,0.9,11,0,40
40,110,0.95,10,0,40
40,111,0.15,25,30,49
40,111,0.9,17,4,49
40,111,0.95,12,3,49
40,112,0.15,32,27,45
40,112,0.9,21,1,45
40,112,0.95,14,0,45
40,113,0.15,28,35,45
40,113,0.9,18,2,45
40,113,0.95,16,1,45
40,114,0.15,19,31,45
40,114,0.9,15,3,45
40,114,0.95,14,1,45
40,115,0.15,26,29,37
40,115,0.9,18,6,37
40,115,0.95,16,5,37
40,116,0.15,25,33,47
40,116,0.9,19,1,47
40,116,0.95,16,0,47
40,117,0.15,25,35,37
40,117,0.9,12,4,37
40,117,0.95,11,3,37
40,118,0.15,21,30,37
40,118,0.9,15,3,37
40,118,0.95,15,2,37
40,119,0.15,27,26,45
40,119,0.9,15,4,45
40,119,0.95,11,3,45
40,120,0.15,23,31,46
40,120,0.9,15,5,46
40,120,0.95,13,3,46
40,121,0.15,24,34,45
40,121,0.9,13,4,45
40,121,0.95,13,4,45
40,122,0.15,27,36,44
40,122,0.9,19,5,44
40,122,0.95,15,3,44
40,123,0.15,23,32,41
40,123,0.9,15,2,41
40,123,0.95,14,2,41
40,124,0.15,23,38,36
40,124,0.9,9,6,36
40,124,0.95,7,4,36
40,125,0.15,28,30,44
40,125,0.9,19,3,44
40,125,0.95,14,2,44
40,126,0.15,29,36,44
40,126,0.9,20,4,44
40,126,0.95,15,3,44
40,127,0.15,22,31,40
40,127,0.9,15,4,40
40,127,0.95,13,1,40
40,128,0.15,25,35,41
40,128,0.9,16,6,41
40,128,0.95,14,4,41
40,129,0.15,25,28,45
40,129,0.9,19,4,45
40,129,0.95,16,3,45
40,130,0.15,29,37,44
40,130,0.9,20,7,44
40,130,0.95,18,4,44
40,131,0.15,23,42,39
40,131,0.9,16,5,39
40,131,0.95,16,3,39
40,132,0.15,33,33,47
40,132,0.9,20,5,47
40,132,0.95,18,5,47
40,133,0.15,30,36,45
40,133,0.9,19,6,45
40,133,0.95,17,4,45
40,134,0.15,19,36,44
40,134,0.9,10,5,44
40,134,0.95,10,2,44
40,135,0.15,26,35,44
40,135,0.9,18,6,44
40,135,0.95,15,4,44
40,136,0.15,28,35,45
40,136,0.9,19,4,45
40,136,0.95,16,3,45
40,137,0.15,25,36,43
40,137,0.9,16,5,43
40,137,0.95,11,3,43
40,138,0.15,27,32,42
40,138,0.9,21,5,42
40,138,0.95,19,3,42
40,139,0.15,26,38,42
40,139,0.9,19,5,42
40,139,0.95,17,3,42
40,140,0.15,22,35,40
40,140,0.9,16,3,40
40,140,0.95,13,2,40
40,141,0.15,23,29,43
40,141,0.9,11,3,43
40,141,0.95,9,2,43
40,142,0.15,23,29,43
40,142,0.9,16,3,43
40,142,0.95,16,3,43
40,143,0.15,22,23,41
40,143,0.9,15,4,41
40,143,0.95,15,4,41
40,144,0.15,26,30,43
40,144,0.9,17,5,43
40,144,0.95,16,2,43
40,145,0.15,26,29,44
40,145,0.9,21,7,44
40,145,0.95,19,2,44
40,146,0.15,27,36,46
40,146,0.9,14,4,46
40,146,0.95,12,3,46
40,147,0.15,27,26,44
40,147,0.9,21,4,44
40,147,0.95,19,3,44
40,148,0.15,23,32,44
40,148,0.9,15,2,44
40,148,0.95,10,1,44
40,149,0.15,23,32,44
40,149,0.9,20,5,44
40,149,0.95,17,4,44
40,150,0.15,22,30,44
40,150,0.9,13,6,44
40,150,0.95,11,2,44
40,151,0.15,28,34,45
40,151,0.9,16,6,45
40,151,0.95,13,5,45
40,152,0.15,20,35,39
40,152,0.9,16,9,39
40,152,0.95,15,6,39
40,153,0.15,25,26,40
40,153,0.9,19,2,40
40,153,0.95,17,0,40
40,154,0.15,25,30,45
40,154,0.9,19,4,45
40,154,0.95,16,4,45
40,155,0.15,22,33,40
40,155,0.9,14,2,40
40,155,0.95,11,1,40
40,156,0.15,28,34,46
40,156,0.9,19,3,46
40,156,0.95,17,3,46
40,157,0.15,25,36,45
40,157,0.9,16,5,45
40,157,0.95,16,5,45
40,158,0.15,23,38,38
40,158,0.9,10,5,38
40,158,0.95,8,4,38
40,159,0.15,24,31,43
40,159,0.9,16,4,43
40,159,0.95,11,2,43
40,160,0.15,22,39,43
40,160,0.9,17,7,43
40,160,0.95,16,5,43
40,161,0.15,22,32,42
40,161,0.9,16,3,42
40,161,0.95,13,2,42
40,162,0.15,27,32,43
40,162,0.9,15,3,43
40,162,0.95,14,3,43
40,163,0.15,26,32,43
40,163,0.9,16,3,43
40,163,0.95,11,3,43
40,164,0.15,24,28,43
40,164,0.9,18,3,43
40,164,0.95,15,2,43
40,165,0.15,24,30,45
40,165,0.9,16,5,45
40,165,0.95,14,2,45
50,1,0.15,24,39,43
50,1,0.9,18,5,43
50,1,0.95,18,3,43
50,2,0.15,26,28,46
50,2,0.9,18,7,46
50,2,0.95,15,4,46
50,3,0.15,26,33,47
50,3,0.9,20,3,47
50,3,0.95,15,2,47
50,4,0.15,29,35,44
50,4,0.9,19,3,44
50,4,0.95,17,2,44
50,5,0.15,29,40,47
50,5,0.9,18,3,47
50,5,0.95,15,2,47
50,6,0.15,24,42,42
50,6,0.9,14,3,42
50,6,0.95,14,2,42
50,7,0.15,27,33,43
50,7,0.9,21,4,43
50,7,0.95,20,1,43
50,8,0.15,25,37,47
50,8,0.9,21,4,47
50,8,0.95,16,3,47
50,9,0.15,31,36,45
50,9,0.9,22,5,45
50,9,0.95,20,3,45
50,10,0.15,25,34,46
50,10,0.9,19,6,46
50,10,0.95,18,4,46
50,11,0.15,31,39,46
50,11,0.9,23,7,46
50,11,0.95,20,4,46
50,12,0.15,24,39,44
50,12,0.9,17,7,44
50,12,0.95,16,6,44
50,13,0.15,26,36,42
50,13,0.9,18,5,42
50,13,0.95,14,3,42
50,14,0.15,25,34,46
50,14,0.9,17,4,46
50,14,0.95,15,3,46
50,15,0.15,27,39,47
50,15,0.9,21,5,47
50,15,0.95,19,3,47
50,16,0.15,30,31,46
50,16,0.9,17,3,46
50,16,0.95,14,2,46
50,17,0.15,26,35,47
50,17,0.9,20,3,47
50,17,0.95,16,1,47
50,18,0.15,29,31,44
50,18,0.9,18,3,44
50,18,0.95,17,3,44
50,19,0.15,26,38,42
50,19,0.9,18,8,42
50,19,0.95,16,5,42
50,20,0.15,33,38,49
50,20,0.9,21,6,49
50,20,0.95,18,4,49
50,21,0.15,25,31,43
50,21,0.9,16,1,43
50,21,0.95,15,1,43
50,22,0.15,28,40,47
50,22,0.9,19,2,47
50,22,0.95,13,1,47
50,23,0.15,30,37,52
50,23,0.9,22,5,52
50,23,0.95,20,2,52
50,24,0.15,32,32,48
50,24,0.9,25,6,48
50,24,0.95,23,5,48
50,25,0.15,27,35,43
50,25,0.9,17,7,43
50,25,0.95,14,4,43
50,26,0.15,25,39,45
50,26,0.9,18,3,45
50,26,0.95,17,3,45
50,27,0.15,25,37,43
50,27,0.9,13,2,43
50,27,0.95,10,2,43
50,28,0.15,34,38,49
50,28,0.9,25,7,49
50,28,0.95,20,4,49
50,29,0.15,32,35,47
50,29,0.9,19,6,47
50,29,0.95,15,3,47
50,30,0.15,30,40,45
50,30,0.9,18,3,45
50,30,0.95,17,1,45
50,31,0.15,28,37,46
50,31,0.9,18,4,46
50,31,0.95,13,2,46
50,32,0.15,33,38,49
50,32,0.9,21,4,49
50,32,0.95,19,3,49
50,33,0.15,28,32,44
50,33,0.9,24,4,44
50,33,0.95,23,2,44
50,34,0.15,27,39,49
50,34,0.9,17,4,49
50,34,0.95,14,2,49
50,35,0.15,28,31,47
50,35,0.9,20,7,47
50,35,0.95,16,3,47
50,36,0.15,27,32,47
50,36,0.9,20,1,47
50,36,0.95,19,1,47
50,37,0.15,27,38,45
50,37,0.9,20,4,45
50,37,0.95,19,3,45
50,38,0.15,32,40,48
50,38,0.9,21,6,48
50,38,0.95,18,4,48
50,39,0.15,22,35,42
50,39,0.9,14,4,42
50,39,0.95,12,4,42
50,40,0.15,31,38,43
50,40,0.9,23,4,43
50,40,0.95,22,3,43
50,41,0.15,29,39,48
50,41,0.9,17,4,48
50,41,0.95,16,2,48
50,42,0.15,26,38,46
50,42,0.9,19,4,46
50,42,0.95,17,2,46
50,43,0.15,28,36,45
50,43,0.9,21,5,45
50,43,0.95,19,4,45
50,44,0.15,26,39,47
50,44,0.9,18,6,47
50,44,0.95,17,4,47
50,45,0.15,29,36,46
50,45,0.9,19,5,46
50,45,0.95,17,4,46
50,46,0.15,24,35,46
50,46,0.9,16,6,46
50,46,0.95,15,4,46
50,47,0.15,27,36,44
50,47,0.9,19,5,44
50,47,0.95,17,3,44
50,48,0.15,31,42,42
50,48,0.9,17,4,42
50,48,0.95,16,3,42
50,49,0.15,25,33,43
50,49,0.9,21,5,43
50,49,0.95,17,5,43
50,50,0.15,23,35,43
50,50,0.9,13,4,43
50,50,0.95,11,2,43
50,51,0.15,27,42,47
50,51,0.9,20,4,47
50,51,0.95,16,2,47
50,52,0.15,30,32,46
50,52,0.9,19,5,46
50,52,0.95,18,3,46
50,53,0.15,25,39,43
50,53,0.9,15,7,43
50,53,0.95,13,4,43
50,54,0.15,23,36,45
50,54,0.9,18,8,45
50,54,0.95,16,4,45
50,55,0.15,29,37,45
50,55,0.9,20,5,45
50,55,0.95,19,3,45
50,56,0.15,29,41,50
50,56,0.9,20,4,50
50,56,0.95,18,2,50
50,57,0.15,27,31,45
50,57,0.9,21,4,45
50,57,0.95,18,0,45
50,58,0.15,28,32,48
50,58,0.9,18,4,48
50,58,0.95,15,2,48
50,59,0.15,27,36,42
50,59,0.9,17,1,42
50,59,0.95,15,1,42
50,60,0.15,28,34,48
50,60,0.9,22,5,48
50,60,0.95,19,4,48
50,61,0.15,30,38,51
50,61,0.9,21,2,51
50,61,0.95,19,1,51
50,62,0.15,29,38,45
50,62,0.9,19,4,45
50,62,0.95,18,2,45
50,63,0.15,28,40,44
50,63,0.9,17,7,44
50,63,0.95,14,6,44
50,64,0.15,30,37,47
50,64,0.9,17,5,47
50,64,0.95,15,2,47
50,65,0.15,31,35,47
50,65,0.9,20,1,47
50,65,0.95,17,1,47
50,66,0.15,28,41,43
50,66,0.9,15,6,43
50,66,0.95,14,5,43
50,67,0.15,29,33,45
50,67,0.9,20,5,45
50,67,0.95,19,3,45
50,68,0.15,29,38,49
50,68,0.9,16,4,49
50,68,0.95,16,2,49
50,69,0.15,29,39,44
50,69,0.9,20,1,44
50,69,0.95,18,1,44
50,70,0.15,28,41,45
50,70,0.9,23,5,45
50,70,0.95,19,3,45
50,71,0.15,28,33,45
50,71,0.9,20,3,45
50,71,0.95,19,2,45
50,72,0.15,24,32,41
50,72,0.9,19,6,41
50,72,0.95,17,5,41
50,73,0.15,25,42,38
50,73,0.9,20,6,38
50,73,0.95,16,4,38
50,74,0.15,24,35,43
50,74,0.9,14,4,43
50,74,0.95,11,3,43
50,75,0.15,26,33,44
50,75,0.9,18,4,44
50,75,0.95,17,3,44
50,76,0.15,28,28,48
50,76,0.9,23,4,48
50,76,0.95,21,3,48
50,77,0.15,23,35,43
50,77,0.9,15,3,43
50,77,0.95,14,2,43
50,78,0.15,26,41,45
50,78,0.9,15,5,45
50,78,0.95,12,4,45
50,79,0.15,30,39,46
50,79,0.9,21,4,46
50,79,0.95,19,3,46
50,80,0.15,23,39,42
50,80,0.9,15,3,42
50,80,0.95,13,3,42
50,81,0.15,29,38,47
50,81,0.9,19,7,47
50,81,0.95,17,2,47
50,82,0.15,25,36,46
50,82,0.9,15,5,46
50,82,0.95,13,2,46
50,83,0.15,28,33,44
50,83,0.9,22,9,44
50,83,0.95,20,4,44
50,84,0.15,27,34,46
50,84,0.9,18,9,46
50,84,0.95,16,5,46
50,85,0.15,24,30,39
50,85,0.9,17,6,39
50,85,0.95,16,4,39
50,86,0.15,31,39,50
50,86,0.9,20,2,50
50,86,0.95,16,2,50
50,87,0.15,27,38,44
50,87,0.9,19,5,44
50,87,0.95,16,4,44
50,88,0.15,31,38,45
50,88,0.9,18,2,45
50,88,0.95,16,0,45
50,89,0.15,24,42,47
50,89,0.9,14,5,47
50,89,0.95,12,2,47
50,90,0.15,32,34,49
50,90,0.9,21,5,49
50,90,0.95,18,2,49
50,91,0.15,24,41,43
50,91,0.9,15,3,43
50,91,0.95,11,1,43
50,92,0.15,29,36,49
50,92,0.9,21,4,49
50,92,0.95,17,2,49
50,93,0.15,26,37,48
50,93,0.9,20,4,48
50,93,0.95,18,2,48
50,94,0.15,28,35,41
50,94,0.9,23,9,41
50,94,0.95,22,4,41
50,95,0.15,26,33,45
50,95,0.9,17,5,45
50,95,0.95,17,3,45
50,96,0.15,21,38,43
50,96,0.9,18,7,43
50,96,0.95,16,4,43
50,97,0.15,27,37,39
50,97,0.9,20,4,39
50,97,0.95,17,2,39
50,98,0.15,22,35,43
50,98,0.9,15,6,43
50,98,0.95,12,3,43
50,99,0.15,22,36,44
50,99,0.9,15,3,44
50,99,0.95,13,2,44
50,100,0.15,31,40,43
50,100,0.9,22,5,43
50,100,0.95,20,2,43
50,101,0.15,30,33,48
50,101,0.9,23,9,48
50,101,0.95,22,7,48
50,102,0.15,28,37,42
50,102,0.9,20,4,42
50,102,0.95,17,3,42
50,103,0.15,29,35,51
50,103,0.9,23,4,51
50,103,0.95,18,1,51
50,104,0.15,29,38,46
50,104,0.9,21,9,46
50,104,0.95,17,5,46
50,105,0.15,29,38,48
50,105,0.9,15,3,48
50,105,0.95,13,1,48
50,106,0.15,28,40,47
50,106,0.9,17,8,47
50,106,0.95,15,6,47
50,107,0.15,25,46,46
50,107,0.9,18,6,46
50,107,0.95,17,6,46
50,108,0.15,25,37,47
50,108,0.9,15,4,47
50,108,0.95,11,4,47
50,109,0.15,31,33,45
50,109,0.9,20,7,45
50,109,0.95,17,3,45
50,110,0.15,27,32,42
50,110,0.9,20,4,42
50,110,0.95,17,3,42
50,111,0.15,26,35,50
50,111,0.9,17,3,50
50,111,0.95,15,3,50
50,112,0.15,27,34,47
50,112,0.9,22,6,47
50,112,0.95,20,5,47
50,113,0.15,31,32,47
50,113,0.9,22,4,47
50,113,0.95,19,2,47
50,114,0.15,28,34,48
50,114,0.9,18,3,48
50,114,0.95,14,1,48
50,115,0.15,31,39,46
50,115,0.9,21,4,46
50,115,0.95,20,2,46
50,116,0.15,26,35,43
50,116,0.9,14,4,43
50,116,0.95,12,1,43
50,117,0.15,31,36,51
50,117,0.9,25,5,51
50,117,0.95,21,3,51
50,118,0.15,28,31,44
50,118,0.9,22,8,44
50,118,0.95,18,7,44
50,119,0.15,27,37,40
50,119,0.9,18,6,40
50,119,0.95,15,2,40
50,120,0.15,31,40,48
50,120,0.9,21,9,48
50,120,0.95,19,7,48
50,121,0.15,28,40,44
50,121,0.9,18,5,44
50,121,0.95,15,4,44
50,122,0.15,32,38,46
50,122,0.9,22,8,46
50,122,0.95,20,3,46
50,123,0.15,25,36,48
50,123,0.9,22,6,48
50,123,0.95,16,5,48
50,124,0.15,31,39,45
50,124,0.9,24,7,45
50,124,0.95,20,5,45
50,125,0.15,29,40,44
50,125,0.9,22,7,44
50,125,0.95,19,4,44
50,126,0.15,28,37,45
50,126,0.9,22,2,45
50,126,0.95,18,1,45
50,127,0.15,29,35,51
50,127,0.9,22,4,51
50,127,0.95,22,2,51
50,128,0.15,28,35,44
50,128,0.9,19,6,44
50,128,0.95,17,5,44
50,129,0.15,30,34,46
50,129,0.9,21,5,46
50,129,0.95,17,3,46
50,130,0.15,24,34,44
50,130,0.9,16,6,44
50,130,0.95,13,4,44
50,131,0.15,33,38,50
50,131,0.9,20,6,50
50,131,0.95,18,6,50
50,132,0.15,26,38,43
50,132,0.9,17,7,43
50,132,0.95,17,5,43
50,133,0.15,29,41,43
50,133,0.9,21,5,43
50,133,0.95,19,3,43
50,134,0.15,31,40,44
50,134,0.9,21,5,44
50,134,0.95,19,4,44
50,135,0.15,32,40,46
50,135,0.9,21,3,46
50,135,0.95,18,3,46
50,136,0.15,29,32,43
50,136,0.9,22,4,43
50,136,0.95,20,2,43
50,137,0.15,26,41,43
50,137,0.9,15,7,43
50,137,0.95,15,6,43
50,138,0.15,26,36,46
50,138,0.9,15,7,46
50,138,0.95,13,3,46
50,139,0.15,23,37,38
50,139,0.9,15,6,38
50,139,0.95,14,4,38
50,140,0.15,25,43,44
50,140,0.9,19,7,44
50,140,0.95,16,2,44
50,141,0.15,33,34,48
50,141,0.9,20,4,48
50,141,0.95,18,1,48
50,142,0.15,25,41,45
50,142,0.9,17,5,45
50,142,0.95,14,5,45
50,143,0.15,28,39,43
50,143,0.9,19,2,43
50,143,0.95,16,1,43
50,144,0.15,26,35,45
50,144,0.9,18,4,45
50,144,0.95,13,1,45
50,145,0.15,27,36,45
50,145,0.9,18,7,45
50,145,0.95,18,4,45
50,146,0.15,28,29,45
50,146,0.9,18,4,45
50,146,0.95,14,1,45
50,147,0.15,20,41,42
50,147,0.9,14,8,42
50,147,0.95,12,6,42
50,148,0.15,35,38,46
50,148,0.9,25,8,46
50,148,0.95,22,5,46
50,149,0.15,26,31,47
50,149,0.9,19,6,47
50,149,0.95,15,4,47
50,150,0.15,29,30,48
50,150,0.9,20,6,48
50,150,0.95,18,3,48
50,151,0.15,28,45,48
50,151,0.9,17,6,48
50,151,0.95,14,4,48
50,152,0.15,33,41,47
50,152,0.9,19,2,47
50,152,0.95,15,1,47
50,153,0.15,27,39,47
50,153,0.9,18,3,47
50,153,0.95,15,1,47
60,1,0.15,28,40,46
60,1,0.9,19,5,46
60,1,0.95,16,3,46
60,2,0.15,33,46,49
60,2,0.9,22,8,49
60,2,0.95,19,4,49
60,3,0.15,27,41,46
60,3,0.9,22,6,46
60,3,0.95,18,5,46
60,4,0.15,33,44,53
60,4,0.9,27,6,53
60,4,0.95,23,4,53
60,5,0.15,31,40,46
60,5,0.9,21,8,46
60,5,0.95,19,6,46
60,6,0.15,30,38,48
60,6,0.9,22,5,48
60,6,0.95,21,4,48
60,7,0.15,31,35,50
60,7,0.9,22,5,50
60,7,0.95,18,3,50
60,8,0.15,28,44,48
60,8,0.9,21,6,48
60,8,0.95,19,3,48
60,9,0.15,33,43,48
60,9,0.9,21,2,48
60,9,0.95,20,1,48
60,10,0.15,31,39,47
60,10,0.9,23,7,47
60,10,0.95,21,5,47
60,11,0.15,29,35,49
60,11,0.9,21,6,49
60,11,0.95,19,4,49
60,12,0.15,28,37,47
60,12,0.9,18,10,47
60,12,0.95,17,5,47
60,13,0.15,28,34,47
60,13,0.9,21,4,47
60,13,0.95,18,3,47
60,14,0.15,28,39,45
60,14,0.9,18,6,45
60,14,0.95,16,3,45
60,15,0.15,33,34,54
60,15,0.9,26,6,54
60,15,0.95,24,5,54
60,16,0.15,26,36,49
60,16,0.9,18,6,49
60,16,0.95,16,4,49
60,17,0.15,31,43,50
60,17,0.9,22,7,50
60,17,0.95,19,5,50
60,18,0.15,27,34,49
60,18,0.9,19,4,49
60,18,0.95,17,3,49
60,19,0.15,36,43,53
60,19,0.9,24,5,53
60,19,0.95,21,4,53
60,20,0.15,30,40,45
60,20,0.9,21,5,45
60,20,0.95,19,3,45
60,21,0.15,28,39,44
60,21,0.9,19,4,44
60,21,0.95,19,4,44
60,22,0.15,31,46,48
60,22,0.9,24,8,48
60,22,0.95,22,6,48
60,23,0.15,25,37,46
60,23,0.9,20,5,46
60,23,0.95,19,4,46
60,24,0.15,31,37,48
60,24,0.9,21,5,48
60,24,0.95,19,3,48
60,25,0.15,33,43,46
60,25,0.9,23,4,46
60,25,0.95,20,3,46
60,26,0.15,31,40,52
60,26,0.9,24,5,52
60,26,0.95,20,5,52
60,27,0.15,28,35,47
60,27,0.9,22,8,47
60,27,0.95,19,5,47
60,28,0.15,32,45,48
60,28,0.9,25,4,48
60,28,0.95,21,4,48
60,29,0.15,33,31,51
60,29,0.9,24,5,51
60,29,0.95,21,2,51
60,30,0.15,31,39,50
60,30,0.9,22,8,50
60,30,0.95,20,3,50
60,31,0.15,29,37,52
60,31,0.9,24,6,52
60,31,0.95,22,6,52
60,32,0.15,26,48,47
60,32,0.9,21,9,47
60,32,0.95,17,8,47
60,33,0.15,33,39,49
60,33,0.9,23,7,49
60,33,0.95,21,5,49
60,34,0.15,30,39,48
60,34,0.9,20,4,48
60,34,0.95,17,4,48
60,35,0.15,31,36,46
60,35,0.9,20,5,46
60,35,0.95,18,5,46
60,36,0.15,28,38,47
60,36,0.9,18,3,47
60,36,0.95,15,1,47
60,37,0.15,27,34,48
60,37,0.9,20,5,48
60,37,0.95,17,3,48
60,38,0.15,29,41,50
60,38,0.9,24,7,50
60,38,0.95,22,4,50
60,39,0.15,29,39,47
60,39,0.9,17,4,47
60,39,0.95,16,3,47
60,40,0.15,32,38,50
60,40,0.9,24,5,50
60,40,0.95,21,3,50
60,41,0.15,31,41,51
60,41,0.9,23,5,51
60,41,0.95,19,3,51
60,42,0.15,31,38,48
60,42,0.9,24,6,48
60,42,0.95,20,3,48
60,43,0.15,26,41,45
60,43,0.9,18,6,45
60,43,0.95,18,5,45
60,44,0.15,25,39,47
60,44,0.9,17,3,47
60,44,0.95,15,2,47
60,45,0.15,33,40,47
60,45,0.9,24,5,47
60,45,0.95,21,3,47
60,46,0.15,28,46,44
60,46,0.9,20,9,44
60,46,0.95,16,5,44
60,47,0.15,30,35,49
60,47,0.9,22,6,49
60,47,0.95,20,4,49
60,48,0.15,31,37,55
60,48,0.9,22,2,55
60,48,0.95,19,2,55
60,49,0.15,32,39,51
60,49,0.9,25,8,51
60,49,0.95,21,5,51
60,50,0.15,26,33,48
60,50,0.9,17,5,48
60,50,0.95,14,2,48
60,51,0.15,29,39,49
60,51,0.9,22,4,49
60,51,0.95,18,2,49
60,52,0.15,29,43,47
60,52,0.9,21,7,47
60,52,0.95,17,5,47
60,53,0.15,32,39,49
60,53,0.9,25,4,49
60,53,0.95,20,1,49
60,54,0.15,31,44,48
60,54,0.9,18,7,48
60,54,0.95,15,4,48
60,55,0.15,33,39,49
60,55,0.9,23,7,49
60,55,0.95,21,5,49
60,56,0.15,30,40,48
60,56,0.9,22,4,48
60,56,0.95,18,3,48
60,57,0.15,25,43,43
60,57,0.9,14,5,43
60,57,0.95,13,2,43
60,58,0.15,26,41,44
60,58,0.9,19,6,44
60,58,0.95,16,3,44
60,59,0.15,24,41,44
60,59,0.9,15,4,44
60,59,0.95,12,4,44
60,60,0.15,24,32,45
60,60,0.9,19,6,45
60,60,0.95,18,4,45
60,61,0.15,30,45,46
60,61,0.9,25,6,46
60,61,0.95,21,4,46
60,62,0.15,36,37,51
60,62,0.9,27,6,51
60,62,0.95,24,4,51
60,63,0.15,27,47,50
60,63,0.9,19,8,50
60,63,0.95,17,4,50
60,64,0.15,34,38,49
60,64,0.9,25,7,49
60,64,0.95,21,4,49
60,65,0.15,27,37,42
60,65,0.9,24,6,42
60,65,0.95,21,3,42
60,66,0.15,35,38,48
60,66,0.9,27,5,48
60,66,0.95,25,4,48
60,67,0.15,30,35,49
60,67,0.9,20,4,49
60,67,0.95,17,3,49
60,68,0.15,33,47,47
60,68,0.9,25,7,47
60,68,0.95,21,4,47
60,69,0.15,29,49,50
60,69,0.9,20,7,50
60,69,0.95,19,5,50
60,70,0.15,38,34,52
60,70,0.9,28,6,52
60,70,0.95,24,3,52
60,71,0.15,28,36,43
60,71,0.9,17,4,43
60,71,0.95,15,4,43
60,72,0.15,32,48,49
60,72,0.9,22,6,49
60,72,0.95,20,2,49
60,73,0.15,30,47,50
60,73,0.9,26,8,50
60,73,0.95,23,4,50
60,74,0.15,31,36,50
60,74,0.9,20,5,50
60,74,0.95,18,4,50
60,75,0.15,25,34,48
60,75,0.9,20,8,48
60,75,0.95,18,5,48
60,76,0.15,35,36,50
60,76,0.9,26,4,50
60,76,0.95,21,3,50
60,77,0.15,26,33,46
60,77,0.9,20,5,46
60,77,0.95,19,3,46
60,78,0.15,33,39,48
60,78,0.9,23,4,48
60,78,0.95,20,3,48
60,79,0.15,30,42,43
60,79,0.9,21,8,43
60,79,0.95,19,5,43
60,80,0.15,29,41,48
60,80,0.9,24,11,48
60,80,0.95,21,7,48
60,81,0.15,28,39,48
60,81,0.9,20,6,48
60,81,0.95,17,4,48
60,82,0.15,31,43,49
60,82,0.9,21,7,49
60,82,0.95,18,6,49
60,83,0.15,33,37,46
60,83,0.9,23,7,46
60,83,0.95,20,5,46
60,84,0.15,32,38,49
60,84,0.9,23,4,49
60,84,0.95,20,3,49
60,85,0.15,33,41,45
60,85,0.9,22,5,45
60,85,0.95,20,3,45
60,86,0.15,29,31,48
60,86,0.9,22,6,48
60,86,0.95,21,3,48
60,87,0.15,31,38,52
60,87,0.9,21,0,52
60,87,0.95,18,0,52
60,88,0.15,32,45,47
60,88,0.9,21,4,47
60,88,0.95,16,3,47
60,89,0.15,27,40,46
60,89,0.9,19,7,46
60,89,0.95,16,5,46
60,90,0.15,30,33,48
60,90,0.9,19,10,48
60,90,0.95,19,5,48
60,91,0.15,28,37,48
60,91,0.9,18,6,48
60,91,0.95,16,3,48
60,92,0.15,28,45,43
60,92,0.9,21,11,43
60,92,0.95,20,8,43
60,93,0.15,28,43,44
60,93,0.9,23,8,44
60,93,0.95,20,6,44
60,94,0.15,25,38,46
60,94,0.9,19,6,46
60,94,0.95,17,5,46
60,95,0.15,29,37,45
60,95,0.9,23,5,45
60,95,0.95,19,2,45
60,96,0.15,31,38,47
60,96,0.9,20,4,47
60,96,0.95,17,3,47
60,97,0.15,34,32,45
60,97,0.9,25,3,45
60,97,0.95,21,1,45
60,98,0.15,26,37,44
60,98,0.9,19,7,44
60,98,0.95,17,5,44
60,99,0.15,24,38,42
60,99,0.9,17,6,42
60,99,0.95,15,3,42
60,100,0.15,25,39,45
60,100,0.9,17,5,45
60,100,0.95,15,4,45
60,101,0.15,31,45,50
60,101,0.9,24,6,50
60,101,0.95,21,2,50
60,102,0.15,29,41,50
60,102,0.9,18,4,50
60,102,0.95,17,2,50
60,103,0.15,29,37,46
60,103,0.9,22,6,46
60,103,0.95,20,3,46
60,104,0.15,28,40,43
60,104,0.9,20,5,43
60,104,0.95,18,3,43
60,105,0.15,30,36,47
60,105,0.9,22,5,47
60,105,0.95,21,4,47
60,106,0.15,33,41,52
60,106,0.9,22,3,52
60,106,0.95,19,2,52
60,107,0.15,25,44,44
60,107,0.9,20,6,44
60,107,0.95,17,4,44
60,108,0.15,33,38,50
60,108,0.9,24,8,50
60,108,0.95,22,3,50
60,109,0.15,26,37,49
60,109,0.9,17,7,49
60,109,0.95,14,4,49
60,110,0.15,28,36,49
60,110,0.9,24,2,49
60,110,0.95,21,2,49
60,111,0.15,24,38,45
60,111,0.9,20,5,45
