"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
80,78,0.9,21,3,53
80,79,0.25,33,37,52
80,79,0.85,23,4,52
80,79,0.9,19,3,52
80,80,0.25,36,42,53
80,80,0.85,23,5,53
80,80,0.9,21,4,53
80,81,0.25,31,46,53
80,81,0.85,21,7,53
80,81,0.9,18,2,53
80,82,0.25,34,43,45
80,82,0.85,24,8,45
80,82,0.9,22,4,45
80,83,0.25,33,41,52
80,83,0.85,27,7,52
80,83,0.9,24,3,52
80,84,0.25,36,45,54
80,84,0.85,28,6,54
80,84,0.9,25,3,54
80,85,0.25,36,47,56
80,85,0.85,26,7,56
80,85,0.9,25,2,56
80,86,0.25,32,43,50
80,86,0.85,22,6,50
80,86,0.9,20,3,50
80,87,0.25,38,43,51
80,87,0.85,27,4,51
80,87,0.9,24,1,51
80,88,0.25,38,43,54
80,88,0.85,26,9,54
80,88,0.9,23,4,54
80,89,0.25,35,45,55
80,89,0.85,23,8,55
80,89,0.9,22,3,55
80,90,0.25,36,42,53
80,90,0.85,26,6,53
80,90,0.9,23,1,53
80,91,0.25,31,37,50
80,91,0.85,26,9,50
80,91,0.9,25,3,50
80,92,0.25,35,46,49
80,92,0.85,25,9,49
80,92,0.9,23,4,49
80,93,0.25,36,40,56
80,93,0.85,25,7,56
80,93,0.9,22,3,56
80,94,0.25,35,42,50
80,94,0.85,27,6,50
80,94,0.9,24,3,50
80,95,0.25,30,47,48
80,95,0.85,20,8,48
80,95,0.9,19,3,48
80,96,0.25,30,46,47
80,96,0.85,20,5,47
80,96,0.9,19,3,47
80,97,0.25,33,45,49
80,97,0.85,25,8,49
80,97,0.9,21,3,49
80,98,0.25,35,45,53
80,98,0.85,28,8,53
80,98,0.9,26,4,53
80,99,0.25,31,42,51
80,99,0.85,25,8,51
80,99,0.9,20,4,51
80,100,0.25,33,46,51
80,100,0.85,26,8,51
80,100,0.9,25,3,51
80,101,0.25,33,43,51
80,101,0.85,21,11,51
80,101,0.9,20,4,51
80,102,0.25,31,44,54
80,102,0.85,20,4,54
80,102,0.9,18,2,54
80,103,0.25,33,39,50
80,103,0.85,26,8,50
80,103,0.9,22,1,50
80,104,0.25,38,40,51
80,104,0.85,30,9,51
80,104,0.9,23,3,51
80,105,0.25,36,44,51
80,105,0.85,26,6,51
80,105,0.9,20,2,51
80,106,0.25,36,47,52
80,106,0.85,25,7,52
80,106,0.9,19,4,52
80,107,0.25,35,49,52
80,107,0.85,24,10,52
80,107,0.9,23,4,52
80,108,0.25,31,38,52
80,108,0.85,25,6,52
80,108,0.9,22,2,52
80,109,0.25,37,46,57
80,109,0.85,27,7,57
80,109,0.9,24,3,57
80,110,0.25,29,48,49
80,110,0.85,22,6,49
80,110,0.9,21,3,49
80,111,0.25,32,49,49
80,111,0.85,23,10,49
80,111,0.9,20,4,49
80,112,0.25,33,49,50
80,112,0.85,25,10,50
80,112,0.9,23,3,50
80,113,0.25,39,41,52
80,113,0.85,29,4,52
80,113,0.9,26,2,52
80,114,0.25,33,47,53
80,114,0.85,23,7,53
80,114,0.9,21,1,53
80,115,0.25,38,36,57
80,115,0.85,30,6,57
80,115,0.9,26,3,57
80,116,0.25,35,37,53
80,116,0.85,26,9,53
80,116,0.9,22,3,53
80,117,0.25,32,41,52
80,117,0.85,22,7,52
80,117,0.9,19,2,52
80,118,0.25,36,47,54
80,118,0.85,23,8,54
80,118,0.9,20,2,54
90,1,0.25,35,44,52
90,1,0.85,25,10,52
90,1,0.9,23,5,52
90,2,0.25,35,49,53
90,2,0.85,26,7,53
90,2,0.9,23,3,53
90,3,0.25,37,45,54
90,3,0.85,23,7,54
90,3,0.9,20,2,54
90,4,0.25,33,48,53
90,4,0.85,20,8,53
90,4,0.9,19,2,53
90,5,0.25,35,48,56
90,5,0.85,27,13,56
90,5,0.9,25,7,56
90,6,0.25,34,49,53
90,6,0.85,23,6,53
90,6,0.9,22,3,53
90,7,0.25,35,46,53
90,7,0.85,25,6,53
90,7,0.9,24,2,53
90,8,0.25,34,46,53
90,8,0.85,24,10,53
90,8,0.9,22,3,53
90,9,0.25,34,50,53
90,9,0.85,25,9,53
90,9,0.9,24,3,53
90,10,0.25,38,43,54
90,10,0.85,26,9,54
90,10,0.9,20,6,54
90,11,0.25,37,45,55
90,11,0.85,26,9,55
90,11,0.9,23,2,55
90,12,0.25,40,43,55
90,12,0.85,28,5,55
90,12,0.9,24,1,55
90,13,0.25,41,49,54
90,13,0.85,32,9,54
90,13,0.9,28,4,54
90,14,0.25,32,44,50
90,14,0.85,26,8,50
90,14,0.9,25,2,50
90,15,0.25,37,44,56
90,15,0.85,30,9,56
90,15,0.9,26,2,56
90,16,0.25,37,45,52
90,16,0.85,29,6,52
90,16,0.9,25,3,52
90,17,0.25,39,45,53
90,17,0.85,29,6,53
90,17,0.9,25,3,53
90,18,0.25,32,44,54
90,18,0.85,24,9,54
90,18,0.9,23,3,54
90,19,0.25,39,47,51
90,19,0.85,29,7,51
90,19,0.9,26,3,51
90,20,0.25,35,43,53
90,20,0.85,27,3,53
90,20,0.9,24,1,53
90,21,0.25,36,40,55
90,21,0.85,27,6,55
90,21,0.9,24,5,55
90,22,0.25,33,41,52
90,22,0.85,27,9,52
90,22,0.9,24,3,52
90,23,0.25,38,47,52
90,23,0.85,29,10,52
90,23,0.9,25,4,52
90,24,0.25,33,44,55
90,24,0.85,23,5,55
90,24,0.9,21,3,55
90,25,0.25,37,51,49
90,25,0.85,26,10,49
90,25,0.9,19,4,49
90,26,0.25,37,42,54
90,26,0.85,30,8,54
90,26,0.9,23,3,54
90,27,0.25,38,43,54
90,27,0.85,32,10,54
90,27,0.9,29,5,54
90,28,0.25,36,47,51
90,28,0.85,26,7,51
90,28,0.9,23,2,51
90,29,0.25,35,52,49
90,29,0.85,26,9,49
90,29,0.9,22,2,49
90,30,0.25,34,47,49
90,30,0.85,23,10,49
90,30,0.9,22,4,49
90,31,0.25,32,48,53
90,31,0.85,22,8,53
90,31,0.9,19,3,53
90,32,0.25,32,43,51
90,32,0.85,26,8,51
90,32,0.9,23,4,51
90,33,0.25,37,45,55
90,33,0.85,29,7,55
90,33,0.9,24,2,55
90,34,0.25,38,47,53
90,34,0.85,26,10,53
90,34,0.9,25,4,53
90,35,0.25,36,47,53
90,35,0.85,28,9,53
90,35,0.9,26,5,53
90,36,0.25,37,47,51
90,36,0.85,31,4,51
90,36,0.9,27,2,51
90,37,0.25,35,48,52
90,37,0.85,26,7,52
90,37,0.9,25,3,52
90,38,0.25,27,47,49
90,38,0.85,23,11,49
90,38,0.9,21,4,49
90,39,0.25,38,49,53
90,39,0.85,28,10,53
90,39,0.9,26,2,53
90,40,0.25,36,37,51
90,40,0.85,25,3,51
90,40,0.9,20,1,51
90,41,0.25,37,46,52
90,41,0.85,28,10,52
90,41,0.9,26,3,52
90,42,0.25,36,49,54
90,42,0.85,22,10,54
90,42,0.9,19,5,54
90,43,0.25,38,51,53
90,43,0.85,28,7,53
90,43,0.9,22,4,53
90,44,0.25,38,45,54
90,44,0.85,28,6,54
90,44,0.9,25,0,54
90,45,0.25,37,43,56
90,45,0.85,30,8,56
90,45,0.9,27,2,56
90,46,0.25,35,50,51
90,46,0.85,26,9,51
90,46,0.9,22,4,51
90,47,0.25,33,52,53
90,47,0.85,28,10,53
90,47,0.9,23,2,53
90,48,0.25,36,46,54
90,48,0.85,27,4,54
90,48,0.9,25,2,54
90,49,0.25,31,51,51
90,49,0.85,21,9,51
90,49,0.9,18,5,51
90,50,0.25,31,45,47
90,50,0.85,24,6,47
90,50,0.9,22,2,47
90,51,0.25,38,46,55
90,51,0.85,29,10,55
90,51,0.9,25,2,55
90,52,0.25,36,50,53
90,52,0.85,26,11,53
90,52,0.9,23,4,53
90,53,0.25,33,46,53
90,53,0.85,24,10,53
90,53,0.9,22,5,53
90,54,0.25,36,48,51
90,54,0.85,27,11,51
90,54,0.9,24,4,51
90,55,0.25,31,47,51
90,55,0.85,24,9,51
90,55,0.9,23,6,51
90,56,0.25,35,51,55
90,56,0.85,23,8,55
90,56,0.9,21,3,55
90,57,0.25,37,49,51
90,57,0.85,26,10,51
90,57,0.9,24,3,51
90,58,0.25,38,43,53
90,58,0.85,29,5,53
90,58,0.9,26,2,53
90,59,0.25,36,53,55
90,59,0.85,26,8,55
90,59,0.9,20,3,55
90,60,0.25,29,47,50
90,60,0.85,20,5,50
90,60,0.9,18,3,50
90,61,0.25,36,47,53
90,61,0.85,24,5,53
90,61,0.9,23,1,53
90,62,0.25,35,45,48
90,62,0.85,24,7,48
90,62,0.9,18,3,48
90,63,0.25,36,47,53
90,63,0.85,30,9,53
90,63,0.9,28,6,53
90,64,0.25,36,41,53
90,64,0.85,29,6,53
90,64,0.9,24,3,53
90,65,0.25,39,43,57
90,65,0.85,26,9,57
90,65,0.9,23,2,57
90,66,0.25,33,42,52
90,66,0.85,26,7,52
90,66,0.9,25,2,52
90,67,0.25,41,45,56
90,67,0.85,31,7,56
90,67,0.9,22,1,56
90,68,0.25,30,41,52
90,68,0.85,21,9,52
90,68,0.9,19,2,52
90,69,0.25,39,42,56
90,69,0.85,30,10,56
90,69,0.9,27,4,56
90,70,0.25,33,45,50
90,70,0.85,26,10,50
90,70,0.9,22,3,50
90,71,0.25,35,44,55
90,71,0.85,24,8,55
90,71,0.9,22,1,55
90,72,0.25,39,45,56
90,72,0.85,31,6,56
90,72,0.9,28,3,56
90,73,0.25,32,46,50
90,73,0.85,23,10,50
90,73,0.9,21,5,50
90,74,0.25,33,48,50
90,74,0.85,27,10,50
90,74,0.9,26,5,50
90,75,0.25,39,48,54
90,75,0.85,32,7,54
90,75,0.9,29,3,54
90,76,0.25,38,42,52
90,76,0.85,26,7,52
90,76,0.9,24,1,52
90,77,0.25,32,37,50
90,77,0.85,23,7,50
90,77,0.9,19,3,50
90,78,0.25,33,47,48
90,78,0.85,27,10,48
90,78,0.9,24,3,48
90,79,0.25,39,45,55
90,79,0.85,30,8,55
90,79,0.9,27,4,55
90,80,0.25,33,52,52
90,80,0.85,26,9,52
90,80,0.9,24,5,52
90,81,0.25,35,41,52
90,81,0.85,24,8,52
90,81,0.9,22,3,52
90,82,0.25,32,46,52
90,82,0.85,24,6,52
90,82,0.9,23,2,52
90,83,0.25,39,51,52
90,83,0.85,27,8,52
90,83,0.9,24,3,52
90,84,0.25,36,46,51
90,84,0.85,25,6,51
90,84,0.9,23,4,51
90,85,0.25,37,48,54
90,85,0.85,26,7,54
90,85,0.9,23,4,54
90,86,0.25,37,42,54
90,86,0.85,30,7,54
90,86,0.9,26,3,54
90,87,0.25,32,39,47
90,87,0.85,25,8,47
90,87,0.9,23,1,47
90,88,0.25,38,47,54
90,88,0.85,30,6,54
90,88,0.9,26,4,54
90,89,0.25,35,48,51
90,89,0.85,27,9,51
90,89,0.9,23,4,51
90,90,0.25,39,48,52
90,90,0.85,29,8,52
90,90,0.9,26,3,52
90,91,0.25,34,41,55
90,91,0.85,26,9,55
90,91,0.9,22,4,55
90,92,0.25,37,51,56
90,92,0.85,28,10,56
90,92,0.9,26,6,56
90,93,0.25,39,44,55
90,93,0.85,29,5,55
90,93,0.9,26,1,55
90,94,0.25,31,49,54
90,94,0.85,22,10,54
90,94,0.9,17,4,54
90,95,0.25,35,40,54
90,95,0.85,27,8,54
90,95,0.9,23,3,54
90,96,0.25,34,47,54
90,96,0.85,29,10,54
90,96,0.9,26,2,54
90,97,0.25,34,45,51
90,97,0.85,27,8,51
90,97,0.9,24,2,51
90,98,0.25,37,46,53
90,98,0.85,29,10,53
90,98,0.9,24,5,53
90,99,0.25,36,44,54
90,99,0.85,29,6,54
90,99,0.9,26,3,54
90,100,0.25,36,49,52
90,100,0.85,24,7,52
90,100,0.9,20,2,52
90,101,0.25,34,45,49
90,101,0.85,21,8,49
90,101,0.9,18,3,49
90,102,0.25,38,48,52
90,102,0.85,23,7,52
90,102,0.9,20,3,52
90,103,0.25,37,48,52
90,103,0.85,29,9,52
90,103,0.9,28,3,52
90,104,0.25,29,40,53
90,104,0.85,21,3,53
90,104,0.9,18,1,53
90,105,0.25,38,45,52
90,105,0.85,29,7,52
90,105,0.9,25,3,52
90,106,0.25,38,50,53
90,106,0.85,27,10,53
90,106,0.9,23,4,53
100,1,0.25,35,50,51
100,1,0.85,25,12,51
100,1,0.9,24,6,51
100,2,0.25,37,46,56
100,2,0.85,29,11,56
100,2,0.9,25,4,56
100,3,0.25,36,50,52
100,3,0.85,27,9,52
100,3,0.9,24,3,52
100,4,0.25,37,48,50
100,4,0.85,30,10,50
100,4,0.9,27,4,50
100,5,0.25,39,46,56
100,5,0.85,31,9,56
100,5,0.9,26,2,56
100,6,0.25,37,49,53
100,6,0.85,24,10,53
100,6,0.9,23,4,53
100,7,0.25,36,55,51
100,7,0.85,26,9,51
100,7,0.9,25,2,51
100,8,0.25,40,48,58
100,8,0.85,28,7,58
100,8,0.9,24,2,58
100,9,0.25,34,44,53
100,9,0.85,29,9,53
100,9,0.9,27,2,53
100,10,0.25,37,50,53
100,10,0.85,29,7,53
100,10,0.9,25,3,53
100,11,0.25,36,51,52
100,11,0.85,27,12,52
100,11,0.9,22,3,52
100,12,0.25,36,45,52
100,12,0.85,26,9,52
100,12,0.9,23,4,52
100,13,0.25,37,49,55
100,13,0.85,27,9,55
100,13,0.9,24,3,55
100,14,0.25,38,47,54
100,14,0.85,28,10,54
100,14,0.9,23,5,54
100,15,0.25,38,47,56
100,15,0.85,27,11,56
100,15,0.9,24,4,56
100,16,0.25,39,45,56
100,16,0.85,30,10,56
100,16,0.9,28,4,56
100,17,0.25,36,47,56
100,17,0.85,30,10,56
100,17,0.9,28,4,56
100,18,0.25,36,48,53
100,18,0.85,26,11,53
100,18,0.9,24,5,53
100,19,0.25,36,49,55
100,19,0.85,30,10,55
100,19,0.9,26,5,55
100,20,0.25,40,51,55
100,20,0.85,30,7,55
100,20,0.9,26,3,55
100,21,0.25,39,44,53
100,21,0.85,27,8,53
100,21,0.9,24,2,53
100,22,0.25,38,45,54
100,22,0.85,30,7,54
100,22,0.9,25,3,54
100,23,0.25,34,47,50
100,23,0.85,24,12,50
100,23,0.9,21,4,50
100,24,0.25,39,50,56
100,24,0.85,31,6,56
100,24,0.9,29,4,56
100,25,0.25,39,44,58
100,25,0.85,29,4,58
100,25,0.9,22,1,58
100,26,0.25,35,48,54
100,26,0.85,22,10,54
100,26,0.9,20,5,54
100,27,0.25,38,45,55
100,27,0.85,30,8,55
100,27,0.9,25,4,55
100,28,0.25,38,48,53
100,28,0.85,26,12,53
100,28,0.9,23,5,53
100,29,0.25,38,51,53
100,29,0.85,28,10,53
100,29,0.9,24,2,53
100,30,0.25,33,47,52
100,30,0.85,26,10,52
100,30,0.9,24,4,52
100,31,0.25,38,44,54
100,31,0.85,29,8,54
100,31,0.9,26,2,54
100,32,0.25,35,48,55
100,32,0.85,24,7,55
100,32,0.9,22,2,55
100,33,0.25,34,47,52
100,33,0.85,28,10,52
100,33,0.9,26,5,52
100,34,0.25,34,41,52
100,34,0.85,27,7,52
100,34,0.9,22,2,52
100,35,0.25,37,49,55
100,35,0.85,25,7,55
100,35,0.9,21,2,55
100,36,0.25,38,42,54
100,36,0.85,28,10,54
100,36,0.9,25,4,54
100,37,0.25,38,51,53
100,37,0.85,31,10,53
100,37,0.9,28,5,53
100,38,0.25,37,50,54
100,38,0.85,29,10,54
100,38,0.9,26,4,54
100,39,0.25,38,46,56
100,39,0.85,29,7,56
100,39,0.9,27,1,56
100,40,0.25,38,48,55
100,40,0.85,27,10,55
100,40,0.9,26,5,55
100,41,0.25,37,46,54
100,41,0.85,29,11,54
100,41,0.9,25,4,54
100,42,0.25,38,49,54
100,42,0.85,28,7,54
100,42,0.9,25,2,54
100,43,0.25,40,48,56
100,43,0.85,26,11,56
100,43,0.9,24,4,56
100,44,0.25,35,48,48
100,44,0.85,26,11,48
100,44,0.9,21,5,48
100,45,0.25,37,43,56
100,45,0.85,28,8,56
100,45,0.9,24,3,56
100,46,0.25,40,44,56
100,46,0.85,32,6,56
100,46,0.9,28,1,56
100,47,0.25,38,47,56
100,47,0.85,24,8,56
100,47,0.9,23,3,56
100,48,0.25,36,49,53
100,48,0.85,29,10,53
100,48,0.9,25,4,53
100,49,0.25,37,45,53
100,49,0.85,29,10,53
100,49,0.9,26,5,53
100,50,0.25,36,47,54
100,50,0.85,25,7,54
100,50,0.9,24,4,54
100,51,0.25,37,43,56
100,51,0.85,29,6,56
100,51,0.9,26,3,56
100,52,0.25,37,49,53
100,52,0.85,29,3,53
100,52,0.9,26,0,53
100,53,0.25,35,49,51
100,53,0.85,25,8,51
100,53,0.9,23,4,51
100,54,0.25,34,53,54
100,54,0.85,27,9,54
100,54,0.9,26,5,54
100,55,0.25,38,46,55
100,55,0.85,28,8,55
100,55,0.9,26,3,55
100,56,0.25,38,45,58
100,56,0.85,28,7,58
100,56,0.9,27,5,58
100,57,0.25,38,45,56
100,57,0.85,28,6,56
100,57,0.9,25,2,56
100,58,0.25,36,43,54
100,58,0.85,29,8,54
100,58,0.9,24,3,54
100,59,0.25,36,48,53
100,59,0.85,26,7,53
100,59,0.9,23,3,53
100,60,0.25,35,50,53
100,60,0.85,28,8,53
100,60,0.9,27,2,53
100,61,0.25,37,44,53
100,61,0.85,29,9,53
100,61,0.9,26,2,53
100,62,0.25,33,46,54
100,62,0.85,27,10,54
100,62,0.9,26,5,54
100,63,0.25,42,46,54
100,63,0.85,30,8,54
100,63,0.9,28,3,54
100,64,0.25,40,50,53
100,64,0.85,27,7,53
100,64,0.9,24,4,53
100,65,0.25,36,45,54
100,65,0.85,24,7,54
100,65,0.9,20,4,54
100,66,0.25,38,49,56
100,66,0.85,29,10,56
100,66,0.9,26,4,56
100,67,0.25,37,46,53
100,67,0.85,32,10,53
100,67,0.9,26,2,53
100,68,0.25,34,48,56
100,68,0.85,26,9,56
100,68,0.9,24,4,56
100,69,0.25,36,53,53
100,69,0.85,26,9,53
100,69,0.9,23,2,53
100,70,0.25,36,49,52
100,70,0.85,28,9,52
100,70,0.9,24,2,52
100,71,0.25,37,49,55
100,71,0.85,27,9,55
100,71,0.9,24,5,55
100,72,0.25,38,49,56
100,72,0.85,29,10,56
100,72,0.9,26,5,56
100,73,0.25,40,45,54
100,73,0.85,30,9,54
100,73,0.9,27,4,54
100,74,0.25,36,50,53
100,74,0.85,27,9,53
100,74,0.9,23,3,53
100,75,0.25,42,49,57
100,75,0.85,32,9,57
100,75,0.9,30,5,57
100,76,0.25,32,50,53
100,76,0.85,26,10,53
100,76,0.9,23,5,53
100,77,0.25,36,45,52
100,77,0.85,28,7,52
100,77,0.9,25,2,52
100,78,0.25,37,46,58
100,78,0.85,24,6,58
100,78,0.9,20,0,58
100,79,0.25,37,47,53
100,79,0.85,29,8,53
100,79,0.9,25,4,53
100,80,0.25,37,46,52
100,80,0.85,27,9,52
100,80,0.9,24,2,52
100,81,0.25,36,44,53
100,81,0.85,27,9,53
100,81,0.9,23,4,53
100,82,0.25,39,45,49
100,82,0.85,29,7,49
100,82,0.9,27,1,49
100,83,0.25,41,46,55
100,83,0.85,31,10,55
100,83,0.9,26,5,55
100,84,0.25,36,50,57
100,84,0.85,28,12,57
100,84,0.9,23,5,57
100,85,0.25,34,49,54
100,85,0.85,28,13,54
100,85,0.9,27,6,54
100,86,0.25,40,50,56
100,86,0.85,31,8,56
100,86,0.9,28,3,56
100,87,0.25,37,40,54
100,87,0.85,30,7,54
100,87,0.9,26,2,54
100,88,0.25,35,47,54
100,88,0.85,27,9,54
100,88,0.9,25,1,54
100,89,0.25,40,51,56
100,89,0.85,29,9,56
100,89,0.9,25,2,56
100,90,0.25,37,47,57
100,90,0.85,27,9,57
100,90,0.9,23,3,57
100,91,0.25,38,47,55
100,91,0.85,29,8,55
100,91,0.9,23,4,55
100,92,0.25,37,47,55
100,92,0.85,26,8,55
100,92,0.9,23,3,55
100,93,0.25,34,48,53
100,93,0.85,28,12,53
100,93,0.9,24,5,53
100,94,0.25,36,43,55
100,94,0.85,29,7,55
100,94,0.9,27,3,55
100,95,0.25,35,40,55
100,95,0.85,28,8,55
100,95,0.9,23,4,55
110,1,0.25,39,51,53
110,1,0.85,29,12,53
110,1,0.9,24,5,53
110,2,0.25,42,50,57
110,2,0.85,32,9,57
110,2,0.9,26,3,57
110,3,0.25,38,45,52
110,3,0.85,28,9,52
110,3,0.9,25,3,52
110,4,0.25,39,47,57
110,4,0.85,31,11,57
110,4,0.9,25,3,57
110,5,0.25,39,45,56
110,5,0.85,30,11,56
110,5,0.9,26,3,56
110,6,0.25,39,54,58
110,6,0.85,30,11,58
110,6,0.9,26,5,58
110,7,0.25,36,45,55
110,7,0.85,27,9,55
110,7,0.9,22,3,55
110,8,0.25,38,51,52
110,8,0.85,29,9,52
110,8,0.9,26,4,52
110,9,0.25,39,51,56
110,9,0.85,29,10,56
110,9,0.9,25,3,56
110,10,0.25,35,45,55
110,10,0.85,25,7,55
110,10,0.9,23,4,55
110,11,0.25,37,48,59
110,11,0.85,25,9,59
110,11,0.9,23,3,59
110,12,0.25,41,51,53
110,12,0.85,32,13,53
110,12,0.9,28,6,53
110,13,0.25,39,54,56
110,13,0.85,32,13,56
110,13,0.9,28,6,56
110,14,0.25,37,50,56
110,14,0.85,28,11,56
110,14,0.9,25,5,56
110,15,0.25,41,46,59
110,15,0.85,32,9,59
110,15,0.9,29,4,59
110,16,0.25,37,54,56
110,16,0.85,28,14,56
110,16,0.9,25,6,56
110,17,0.25,38,47,55
110,17,0.85,30,8,55
110,17,0.9,28,2,55
110,18,0.25,36,54,55
110,18,0.85,25,10,55
110,18,0.9,21,5,55
110,19,0.25,40,53,55
110,19,0.85,29,11,55
110,19,0.9,27,6,55
110,20,0.25,39,55,56
110,20,0.85,30,11,56
110,20,0.9,27,6,56
110,21,0.25,39,52,54
110,21,0.85,31,11,54
110,21,0.9,27,6,54
110,22,0.25,38,54,58
110,22,0.85,30,10,58
110,22,0.9,26,4,58
110,23,0.25,41,51,56
110,23,0.85,32,9,56
110,23,0.9,27,4,56
110,24,0.25,39,50,55
110,24,0.85,29,10,55
110,24,0.9,25,5,55
110,25,0.25,37,47,55
110,25,0.85,26,7,55
110,25,0.9,23,2,55
110,26,0.25,39,47,52
110,26,0.85,31,9,52
110,26,0.9,26,3,52
110,27,0.25,38,46,57
110,27,0.85,29,6,57
110,27,0.9,26,2,57
110,28,0.25,36,48,55
110,28,0.85,26,9,55
110,28,0.9,26,5,55
110,29,0.25,42,50,54
110,29,0.85,31,11,54
110,29,0.9,28,4,54
110,30,0.25,40,46,54
110,30,0.85,31,10,54
110,30,0.9,28,3,54
110,31,0.25,38,48,57
110,31,0.85,29,11,57
110,31,0.9,25,5,57
110,32,0.25,36,56,54
110,32,0.85,28,9,54
110,32,0.9,26,6,54
110,33,0.25,37,47,53
110,33,0.85,25,7,53
110,33,0.9,23,1,53
110,34,0.25,37,47,54
110,34,0.85,28,8,54
110,34,0.9,25,3,54
110,35,0.25,39,47,56
110,35,0.85,30,8,56
110,35,0.9,27,5,56
110,36,0.25,38,46,53
110,36,0.85,24,8,53
110,36,0.9,19,2,53
110,37,0.25,42,47,57
110,37,0.85,32,9,57
110,37,0.9,28,3,57
110,38,0.25,41,52,54
110,38,0.85,26,10,54
110,38,0.9,25,5,54
110,39,0.25,38,47,56
110,39,0.85,28,10,56
110,39,0.9,26,3,56
110,40,0.25,38,50,53
110,40,0.85,27,9,53
110,40,0.9,23,3,53
110,41,0.25,38,48,54
110,41,0.85,28,11,54
110,41,0.9,23,3,54
110,42,0.25,38,47,56
110,42,0.85,26,9,56
110,42,0.9,22,3,56
110,43,0.25,39,47,53
110,43,0.85,31,8,53
110,43,0.9,27,3,53
110,44,0.25,36,44,54
110,44,0.85,26,6,54
110,44,0.9,25,3,54
110,45,0.25,37,50,55
110,45,0.85,28,8,55
110,45,0.9,26,5,55
110,46,0.25,37,45,53
110,46,0.85,28,11,53
110,46,0.9,27,4,53
110,47,0.25,38,47,54
110,47,0.85,31,7,54
110,47,0.9,26,3,54
110,48,0.25,42,47,58
110,48,0.85,32,6,58
110,48,0.9,28,1,58
110,49,0.25,38,46,54
110,49,0.85,30,8,54
110,49,0.9,29,3,54
110,50,0.25,40,48,56
110,50,0.85,31,8,56
110,50,0.9,28,5,56
110,51,0.25,40,51,55
110,51,0.85,29,10,55
110,51,0.9,26,4,55
110,52,0.25,39,48,52
110,52,0.85,29,8,52
110,52,0.9,25,3,52
110,53,0.25,39,46,56
110,53,0.85,30,7,56
110,53,0.9,27,3,56
110,54,0.25,36,55,53
110,54,0.85,28,8,53
110,54,0.9,27,4,53
110,55,0.25,39,51,55
110,55,0.85,26,8,55
110,55,0.9,23,3,55
110,56,0.25,38,50,58
110,56,0.85,30,11,58
110,56,0.9,26,4,58
110,57,0.25,34,50,53
110,57,0.85,26,7,53
110,57,0.9,24,4,53
110,58,0.25,38,47,56
110,58,0.85,29,6,56
110,58,0.9,24,3,56
110,59,0.25,39,47,53
110,59,0.85,28,6,53
110,59,0.9,24,1,53
110,60,0.25,39,50,54
110,60,0.85,29,9,54
110,60,0.9,25,2,54
110,61,0.25,35,48,54
110,61,0.85,29,11,54
110,61,0.9,26,3,54
110,62,0.25,36,44,58
110,62,0.85,28,9,58
110,62,0.9,24,4,58
110,63,0.25,38,46,57
110,63,0.85,31,9,57
110,63,0.9,26,3,57
110,64,0.25,39,49,54
110,64,0.85,32,9,54
110,64,0.9,27,3,54
110,65,0.25,41,51,55
110,65,0.85,30,9,55
110,65,0.9,27,4,55
110,66,0.25,42,48,53
110,66,0.85,32,7,53
110,66,0.9,28,2,53
110,67,0.25,36,50,54
110,67,0.85,26,8,54
110,67,0.9,23,3,54
110,68,0.25,39,49,55
110,68,0.85,33,9,55
110,68,0.9,29,2,55
110,69,0.25,42,51,55
110,69,0.85,31,8,55
110,69,0.9,27,3,55
110,70,0.25,38,50,55
110,70,0.85,27,8,55
110,70,0.9,26,2,55
110,71,0.25,38,52,57
110,71,0.85,28,9,57
110,71,0.9,25,2,57
110,72,0.25,38,48,53
110,72,0.85,28,8,53
110,72,0.9,23,3,53
110,73,0.25,37,52,52
110,73,0.85,27,11,52
110,73,0.9,24,6,52
110,74,0.25,34,42,54
110,74,0.85,25,10,54
110,74,0.9,25,4,54
110,75,0.25,38,49,50
110,75,0.85,29,12,50
110,75,0.9,25,5,50
110,76,0.25,38,46,53
110,76,0.85,30,9,53
110,76,0.9,27,4,53
110,77,0.25,38,46,54
110,77,0.85,26,7,54
110,77,0.9,22,3,54
110,78,0.25,40,54,54
110,78,0.85,32,11,54
110,78,0.9,31,5,54
110,79,0.25,37,42,57
110,79,0.85,29,11,57
110,79,0.9,25,4,57
110,80,0.25,39,48,53
110,80,0.85,29,10,53
110,80,0.9,27,5,53
110,81,0.25,40,46,58
110,81,0.85,32,12,58
110,81,0.9,29,5,58
110,82,0.25,41,53,56
110,82,0.85,34,9,56
110,82,0.9,31,4,56
110,83,0.25,41,52,53
110,83,0.85,29,10,53
110,83,0.9,26,2,53
120,1,0.25,39,56,56
120,1,0.85,32,9,56
120,1,0.9,29,2,56
120,2,0.25,37,46,55
120,2,0.85,32,10,55
120,2,0.9,29,3,55
120,3,0.25,40,50,57
120,3,0.85,32,9,57
120,3,0.9,28,2,57
120,4,0.25,41,48,56
120,4,0.85,33,11,56
120,4,0.9,29,3,56
120,5,0.25,37,46,58
120,5,0.85,32,12,58
120,5,0.9,29,4,58
120,6,0.25,39,45,56
120,6,0.85,31,10,56
120,6,0.9,27,2,56
120,7,0.25,37,50,55
120,7,0.85,30,11,55
120,7,0.9,25,5,55
120,8,0.25,40,55,53
