"recording_id","station_id","recording_date","recording_time","recording_file_path","annotation_file_path","ARU","file_name","local_directory","server_directory_name","server_directory_URL","hard_drive_directory","second_recording","third_recording","fourth_recording","commune","lon","lat","recorder","habitat","comment","altitude","week_number","hard_drive_recording_file_path","hard_drive_second_recording_file_path","hard_drive_third_recording_file_path","hard_drive_fourth_recording_file_path"
135,423,2020-05-28,"13:00:00","Aurignac/423/20200528_130000.wav","Aurignac/423/20200528_130000_labels.txt","Audiomoth","20200528_130000.wav","../Recordings/Selected/Aurignac/423","Aurignac Audio 2020 AMTB 423 507","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTB%20423%20507","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/423","20200528_140000.wav","20200528_150000.wav","20200528_160000.wav","Montoulieu-Saint-Bernard",0.899439659295949,43.2290694420063,"AMB","grassland","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/423/20200528_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/423/20200528_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/423/20200528_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/423/20200528_160000.wav"
136,461,2020-05-29,"00:00:00","Aurignac/461/S4A10954_20200529_000000.wav","Aurignac/461/S4A10954_20200529_000000_labels.txt","SM4","S4A10954_20200529_000000.wav","../Recordings/Selected/Aurignac/461","Aurignac Audio 2020 SM4C 398 461/Data","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20SM4C%20398%20461%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461","S4A10954_20200529_010000.wav","S4A10954_20200529_020000.wav","S4A10954_20200529_030000.wav","Alan",0.917864583021296,43.2245634502295,"SM4C","wood","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_030000.wav"
137,461,2020-05-29,"07:00:00","Aurignac/461/S4A10954_20200529_070000.wav","Aurignac/461/S4A10954_20200529_070000_labels.txt","SM4","S4A10954_20200529_070000.wav","../Recordings/Selected/Aurignac/461","Aurignac Audio 2020 SM4C 398 461/Data","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20SM4C%20398%20461%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461","S4A10954_20200529_080000.wav","S4A10954_20200529_090000.wav","S4A10954_20200529_100000.wav","Alan",0.917864583021296,43.2245634502295,"SM4C","wood","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_100000.wav"
138,461,2020-05-29,"13:00:00","Aurignac/461/S4A10954_20200529_130000.wav","Aurignac/461/S4A10954_20200529_130000_labels.txt","SM4","S4A10954_20200529_130000.wav","../Recordings/Selected/Aurignac/461","Aurignac Audio 2020 SM4C 398 461/Data","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20SM4C%20398%20461%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461","S4A10954_20200529_140000.wav","S4A10954_20200529_150000.wav","S4A10954_20200529_160000.wav","Alan",0.917864583021296,43.2245634502295,"SM4C","wood","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/461/S4A10954_20200529_160000.wav"
139,496,2021-05-20,"13:00:00","Aurignac/496/S4A09568_20210520_130000.wav","Aurignac/496/S4A09568_20210520_130000_labels.txt","SM4","S4A09568_20210520_130000.wav","../Recordings/Selected/Aurignac/496","SM4_496","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FSM4_496","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496","S4A09568_20210520_140000.wav","S4A09568_20210520_150000.wav","S4A09568_20210520_160000.wav","Cassagnabère-Tournas",0.764290332006693,43.2155941549575,"SM4A","grassland","",NA,20,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210520_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210520_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210520_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210520_160000.wav"
140,496,2021-05-21,"00:00:00","Aurignac/496/S4A09568_20210521_000000.wav","Aurignac/496/S4A09568_20210521_000000_labels.txt","SM4","S4A09568_20210521_000000.wav","../Recordings/Selected/Aurignac/496","SM4_496","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FSM4_496","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496","S4A09568_20210521_010000.wav","S4A09568_20210521_020000.wav","S4A09568_20210521_030000.wav","Cassagnabère-Tournas",0.764290332006693,43.2155941549575,"SM4A","grassland","",NA,20,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210521_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210521_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210521_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210521_030000.wav"
141,496,2021-05-21,"07:00:00","Aurignac/496/S4A09568_20210521_070000.wav","Aurignac/496/S4A09568_20210521_070000_labels.txt","SM4","S4A09568_20210521_070000.wav","../Recordings/Selected/Aurignac/496","SM4_496","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FSM4_496","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496","S4A09568_20210521_080000.wav","S4A09568_20210521_090000.wav","S4A09568_20210521_100000.wav","Cassagnabère-Tournas",0.764290332006693,43.2155941549575,"SM4A","grassland","",NA,20,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210521_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210521_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210521_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/496/S4A09568_20210521_100000.wav"
142,5,2019-06-20,"00:00:00","Aurignac/5/S4A10950_20190620_000000.wav","Aurignac/5/S4A10950_20190620_000000_labels.txt","SM4","S4A10950_20190620_000000.wav","../Recordings/Selected/Aurignac/5","3 SMA4 juin eoux","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F3%20SMA4%20juin%20eoux","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5","S4A10950_20190620_010000.wav","S4A10950_20190620_020000.wav","S4A10950_20190620_030000.wav","Peyrissas",0.911829519809135,43.3009449195676,"SM4C","grassland","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10950_20190620_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10950_20190620_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10950_20190620_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10950_20190620_030000.wav"
143,5,2019-06-20,"07:00:00","Aurignac/5/S4A10950_20190620_070000.wav","Aurignac/5/S4A10950_20190620_070000_labels.txt","SM4","S4A10950_20190620_070000.wav","../Recordings/Selected/Aurignac/5","3 SMA4 juin eoux","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F3%20SMA4%20juin%20eoux","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5","S4A10950_20190620_080000.wav","S4A10950_20190620_090000.wav","S4A10950_20190620_100000.wav","Peyrissas",0.911829519809135,43.3009449195676,"SM4C","grassland","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10950_20190620_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10950_20190620_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10950_20190620_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10950_20190620_100000.wav"
144,5,2019-06-20,"13:00:00","Aurignac/5/S4A10954_20190620_130000.wav","Aurignac/5/S4A10954_20190620_130000_labels.txt","SM4","S4A10954_20190620_130000.wav","../Recordings/Selected/Aurignac/5","4 SMA4 juin eoux","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F4%20SM4%20juin%20eoux","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5","S4A10954_20190620_140000.wav","S4A10954_20190620_110000.wav","S4A10950_20190620_100000.wav","Peyrissas",0.911829519809135,43.3009449195676,"SM4C","grassland","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10954_20190620_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10954_20190620_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10954_20190620_110000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/5/S4A10950_20190620_100000.wav"
145,507,2020-05-29,"00:00:00","Aurignac/507/20200529_000000.wav","Aurignac/507/20200529_000000_labels.txt","Audiomoth","20200529_000000.wav","../Recordings/Selected/Aurignac/507","Aurignac Audio 2020 AMTB 423 507","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTB%20423%20507","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507","20200529_010000.wav","20200529_020000.wav","20200529_030000.wav","Peyrouzet",0.831857002804911,43.2156142779637,"AMB","crop","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_030000.wav"
146,507,2020-05-29,"07:00:00","Aurignac/507/20200529_070000.wav","Aurignac/507/20200529_070000_labels.txt","Audiomoth","20200529_070000.wav","../Recordings/Selected/Aurignac/507","Aurignac Audio 2020 AMTB 423 507","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTB%20423%20507","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507","20200529_080000.wav","20200529_090000.wav","20200529_100000.wav","Peyrouzet",0.831857002804911,43.2156142779637,"AMB","crop","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_100000.wav"
147,507,2020-05-29,"13:00:00","Aurignac/507/20200529_130000.wav","Aurignac/507/20200529_130000_labels.txt","Audiomoth","20200529_130000.wav","../Recordings/Selected/Aurignac/507","Aurignac Audio 2020 AMTB 423 507","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTB%20423%20507","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507","20200529_140000.wav","20200529_150000.wav","20200529_160000.wav","Peyrouzet",0.831857002804911,43.2156142779637,"AMB","crop","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/507/20200529_160000.wav"
148,533,2020-05-29,"00:00:00","Aurignac/533/20200529_000000.wav","Aurignac/533/20200529_000000_labels.txt","Audiomoth","20200529_000000.wav","../Recordings/Selected/Aurignac/533","Aurignac Audio 2020 AMTA 352 533","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTA%20352%20533","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533","20200529_010000.wav","20200529_020000.wav","20200529_030000.wav","Cassagnabère-Tournas",0.819573061959893,43.2111212896964,"AMA","crop","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_030000.wav"
149,533,2020-05-29,"07:00:00","Aurignac/533/20200529_070000.wav","Aurignac/533/20200529_070000_labels.txt","Audiomoth","20200529_070000.wav","../Recordings/Selected/Aurignac/533","Aurignac Audio 2020 AMTA 352 533","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTA%20352%20533","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533","20200529_080000.wav","20200529_090000.wav","20200529_100000.wav","Cassagnabère-Tournas",0.819573061959893,43.2111212896964,"AMA","crop","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_100000.wav"
150,533,2020-05-29,"13:00:00","Aurignac/533/20200529_130000.wav","Aurignac/533/20200529_130000_labels.txt","Audiomoth","20200529_130000.wav","../Recordings/Selected/Aurignac/533","Aurignac Audio 2020 AMTA 352 533","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTA%20352%20533","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533","20200529_140000.wav","20200529_150000.wav","20200529_160000.wav","Cassagnabère-Tournas",0.819573061959893,43.2111212896964,"AMA","crop","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/533/20200529_160000.wav"
151,539,2020-05-29,"00:00:00","Aurignac/539/20200529_000000.wav","Aurignac/539/20200529_000000_labels.txt","Audiomoth","20200529_000000.wav","../Recordings/Selected/Aurignac/539","Aurignac Audio 2020 AMTZ 323 539","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTZ%20323%20539","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539","20200529_010000.wav","20200529_020000.wav","20200529_030000.wav","Aurignac",0.856424593618571,43.2111184329896,"AMZ","grassland","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_030000.wav"
152,539,2020-05-29,"07:00:00","Aurignac/539/20200529_070000.wav","Aurignac/539/20200529_070000_labels.txt","Audiomoth","20200529_070000.wav","../Recordings/Selected/Aurignac/539","Aurignac Audio 2020 AMTZ 323 539","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTZ%20323%20539","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539","20200529_080000.wav","20200529_090000.wav","20200529_100000.wav","Aurignac",0.856424593618571,43.2111184329896,"AMZ","grassland","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_100000.wav"
153,539,2020-05-29,"13:00:00","Aurignac/539/20200529_130000.wav","Aurignac/539/20200529_130000_labels.txt","Audiomoth","20200529_130000.wav","../Recordings/Selected/Aurignac/539","Aurignac Audio 2020 AMTZ 323 539","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTZ%20323%20539","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539","20200529_140000.wav","20200529_150000.wav","20200529_160000.wav","Aurignac",0.856424593618571,43.2111184329896,"AMZ","grassland","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/539/20200529_160000.wav"
154,566,2020-05-29,"00:00:00","Aurignac/566/20200529_000000.wav","Aurignac/566/20200529_000000_labels.txt","Audiomoth","20200529_000000.wav","../Recordings/Selected/Aurignac/566","Aurignac Audio 2020 AMTY 283 566","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTY%20283%20566","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566","20200529_010000.wav","20200529_020000.wav","20200529_030000.wav","Aurignac",0.862564005713778,43.2066241986142,"AMY","mosaic","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_030000.wav"
155,566,2020-05-29,"07:00:00","Aurignac/566/20200529_070000.wav","Aurignac/566/20200529_070000_labels.txt","Audiomoth","20200529_070000.wav","../Recordings/Selected/Aurignac/566","Aurignac Audio 2020 AMTY 283 566","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTY%20283%20566","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566","20200529_080000.wav","20200529_090000.wav","20200529_100000.wav","Aurignac",0.862564005713778,43.2066241986142,"AMY","mosaic","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_100000.wav"
156,566,2020-05-29,"13:00:00","Aurignac/566/20200529_130000.wav","Aurignac/566/20200529_130000_labels.txt","Audiomoth","20200529_130000.wav","../Recordings/Selected/Aurignac/566","Aurignac Audio 2020 AMTY 283 566","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTY%20283%20566","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566","20200529_140000.wav","20200529_150000.wav","20200529_160000.wav","Aurignac",0.862564005713778,43.2066241986142,"AMY","mosaic","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/566/20200529_160000.wav"
157,590,2020-05-29,"00:00:00","Aurignac/590/20200529_000000.wav","Aurignac/590/20200529_000000_labels.txt","Audiomoth","20200529_000000.wav","../Recordings/Selected/Aurignac/590","Aurignac Audio 2020 AMTW 320 590","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTW%20320%20590","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590","20200529_010000.wav","20200529_020000.wav","20200529_030000.wav","Saint-Élix-Séglan",0.850279584355845,43.2021347458013,"AMW","crop","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_030000.wav"
158,590,2020-05-29,"07:00:00","Aurignac/590/20200529_070000.wav","Aurignac/590/20200529_070000_labels.txt","Audiomoth","20200529_070000.wav","../Recordings/Selected/Aurignac/590","Aurignac Audio 2020 AMTW 320 590","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTW%20320%20590","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590","20200529_080000.wav","20200529_090000.wav","20200529_100000.wav","Saint-Élix-Séglan",0.850279584355845,43.2021347458013,"AMW","crop","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_100000.wav"
159,590,2020-05-29,"13:00:00","Aurignac/590/20200529_130000.wav","Aurignac/590/20200529_130000_labels.txt","Audiomoth","20200529_130000.wav","../Recordings/Selected/Aurignac/590","Aurignac Audio 2020 AMTW 320 590","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTW%20320%20590","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590","20200529_140000.wav","20200529_150000.wav","20200529_160000.wav","Saint-Élix-Séglan",0.850279584355845,43.2021347458013,"AMW","crop","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/590/20200529_160000.wav"
