"habitat","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
"alpine meadow",0.49,32,4,8327,97,0.248062015503876,0.00048013443764254,0.248062015503876,0.888888888888889,0.387878787878788,0.771631205673759,0.866720300348619
"alpine meadow",0.5,31,3,8328,98,0.24031007751938,0.000360100828231905,0.24031007751938,0.911764705882353,0.380368098159509,0.783060921248143,0.887220175687163
"alpine meadow",0.51,31,1,8330,98,0.24031007751938,0.000120033609410635,0.24031007751938,0.96875,0.385093167701863,0.822152886115445,0.940522679483328
"alpine meadow",0.52,31,1,8330,98,0.24031007751938,0.000120033609410635,0.24031007751938,0.96875,0.385093167701863,0.822152886115445,0.940522679483328
"alpine meadow",0.53,31,1,8330,98,0.24031007751938,0.000120033609410635,0.24031007751938,0.96875,0.385093167701863,0.822152886115445,0.940522679483328
"alpine meadow",0.54,31,1,8330,98,0.24031007751938,0.000120033609410635,0.24031007751938,0.96875,0.385093167701863,0.822152886115445,0.940522679483328
"alpine meadow",0.55,27,1,8330,102,0.209302325581395,0.000120033609410635,0.209302325581395,0.964285714285714,0.343949044585987,0.795493934142114,0.931034482758621
"alpine meadow",0.56,27,1,8330,102,0.209302325581395,0.000120033609410635,0.209302325581395,0.964285714285714,0.343949044585987,0.795493934142114,0.931034482758621
"alpine meadow",0.57,27,1,8330,102,0.209302325581395,0.000120033609410635,0.209302325581395,0.964285714285714,0.343949044585987,0.795493934142114,0.931034482758621
"alpine meadow",0.58,27,1,8330,102,0.209302325581395,0.000120033609410635,0.209302325581395,0.964285714285714,0.343949044585987,0.795493934142114,0.931034482758621
"alpine meadow",0.59,25,1,8330,104,0.193798449612403,0.000120033609410635,0.193798449612403,0.961538461538462,0.32258064516129,0.779816513761468,0.925247343349212
"alpine meadow",0.6,24,1,8330,105,0.186046511627907,0.000120033609410635,0.186046511627907,0.96,0.311688311688312,0.771266540642722,0.922023583111449
"alpine meadow",0.61,22,2,8330,106,0.171875,0.000240038406144983,0.171875,0.916666666666667,0.289473684210526,0.73046875,0.878955696202532
"alpine meadow",0.62,22,1,8330,107,0.170542635658915,0.000120033609410635,0.170542635658915,0.956521739130435,0.289473684210526,0.752515090543259,0.914779744750926
"alpine meadow",0.63,20,1,8330,109,0.155038759689922,0.000120033609410635,0.155038759689922,0.952380952380952,0.266666666666667,0.731182795698925,0.906235980260206
"alpine meadow",0.64,19,1,8330,110,0.147286821705426,0.000120033609410635,0.147286821705426,0.95,0.25503355704698,0.719376391982183,0.901362141850634
"alpine meadow",0.65,19,0,8331,110,0.147286821705426,0,0.147286821705426,1,0.256756756756757,0.745958429561201,0.945786101527846
"alpine meadow",0.66,19,0,8331,110,0.147286821705426,0,0.147286821705426,1,0.256756756756757,0.745958429561201,0.945786101527846
"alpine meadow",0.67,19,0,8331,110,0.147286821705426,0,0.147286821705426,1,0.256756756756757,0.745958429561201,0.945786101527846
"alpine meadow",0.68,18,0,8331,111,0.13953488372093,0,0.13953488372093,1,0.244897959183673,0.733812949640288,0.942457231726283
"alpine meadow",0.69,17,0,8331,112,0.131782945736434,0,0.131782945736434,1,0.232876712328767,0.72069825436409,0.938764352104975
"alpine meadow",0.7,16,0,8331,113,0.124031007751938,0,0.124031007751938,1,0.220689655172414,0.706493506493507,0.934644303065356
"alpine meadow",0.71,16,0,8331,113,0.124031007751938,0,0.124031007751938,1,0.220689655172414,0.706493506493507,0.934644303065356
"alpine meadow",0.72,16,0,8331,113,0.124031007751938,0,0.124031007751938,1,0.220689655172414,0.706493506493507,0.934644303065356
"alpine meadow",0.73,16,0,8331,113,0.124031007751938,0,0.124031007751938,1,0.220689655172414,0.706493506493507,0.934644303065356
"alpine meadow",0.74,16,0,8331,113,0.124031007751938,0,0.124031007751938,1,0.220689655172414,0.706493506493507,0.934644303065356
"alpine meadow",0.75,15,0,8331,114,0.116279069767442,0,0.116279069767442,1,0.208333333333333,0.691056910569106,0.930018416206261
"alpine meadow",0.76,15,0,8331,114,0.116279069767442,0,0.116279069767442,1,0.208333333333333,0.691056910569106,0.930018416206261
"alpine meadow",0.77,11,0,8331,118,0.0852713178294574,0,0.0852713178294574,1,0.157142857142857,0.613114754098361,0.903986981285598
"alpine meadow",0.78,11,0,8331,118,0.0852713178294574,0,0.0852713178294574,1,0.157142857142857,0.613114754098361,0.903986981285598
