"confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
0.48,166,18,38684,906,0.154850746268657,0.00046509224329492,0.154850746268657,0.902173913043478,0.264331210191083,0.702689243027889,0.861031224322104
0.49,158,17,38685,914,0.147388059701493,0.000439253785334091,0.147388059701493,0.902857142857143,0.253408179631115,0.693698347107438,0.859250484600474
0.5,153,14,38688,919,0.142723880597015,0.000361738411451605,0.142723880597015,0.916167664670659,0.246973365617433,0.694711538461538,0.86951384199865
0.51,150,9,38693,922,0.139925373134328,0.00023254612164746,0.139925373134328,0.943396226415094,0.243704305442729,0.705199115044248,0.892646712231911
0.52,146,8,38694,926,0.136194029850746,0.000206707663686631,0.136194029850746,0.948051948051948,0.238172920065253,0.701923076923077,0.8952161243322
0.53,144,8,38694,928,0.134328358208955,0.000206707663686631,0.134328358208955,0.947368421052632,0.235294117647059,0.698630136986301,0.893805309734513
0.54,141,8,38694,931,0.131529850746269,0.000206707663686631,0.131529850746269,0.946308724832215,0.230958230958231,0.693576388888889,0.891622839969947
0.55,131,6,38696,941,0.122201492537313,0.000155030747764973,0.122201492537313,0.956204379562044,0.216708023159636,0.682291666666667,0.895681018142432
0.56,128,5,38697,944,0.119402985074627,0.000129192289804145,0.119402985074627,0.962406015037594,0.212448132780083,0.68,0.899526857779015
0.57,125,5,38697,947,0.11660447761194,0.000129192289804145,0.11660447761194,0.961538461538462,0.207986688851913,0.674175126903553,0.897171688459352
0.58,121,5,38697,951,0.112873134328358,0.000129192289804145,0.112873134328358,0.96031746031746,0.202003338898164,0.666126943005181,0.893870684610884
0.59,116,5,38697,956,0.108208955223881,0.000129192289804145,0.108208955223881,0.958677685950413,0.194467728415759,0.655585106382979,0.889462496204069
0.6,112,5,38697,960,0.104477611940299,0.000129192289804145,0.104477611940299,0.957264957264957,0.188393608074012,0.646739130434783,0.885687441277795
0.61,106,6,38697,965,0.0989729225023343,0.000155026742113014,0.0989729225023343,0.946428571428571,0.179205409974641,0.629409710094307,0.87246353190449
0.62,103,4,38698,969,0.0960820895522388,0.000103353831843316,0.0960820895522388,0.962616822429907,0.174724342663274,0.628951149425287,0.88370710159701
0.63,99,4,38698,973,0.0923507462686567,0.000103353831843316,0.0923507462686567,0.961165048543689,0.168510638297872,0.61875,0.879264861062258
0.64,96,4,38698,976,0.0895522388059701,0.000103353831843316,0.0895522388059701,0.96,0.16382252559727,0.610778443113773,0.875722543352601
