"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
140,76,0.15,40,35,68
140,76,0.6,36,4,68
140,76,0.85,33,2,68
140,77,0.15,37,31,63
140,77,0.6,34,7,63
140,77,0.85,30,5,63
140,78,0.15,41,34,67
140,78,0.6,37,4,67
140,78,0.85,31,3,67
140,79,0.15,43,33,65
140,79,0.6,37,8,65
140,79,0.85,32,4,65
140,80,0.15,37,39,64
140,80,0.6,33,7,64
140,80,0.85,30,2,64
140,81,0.15,40,28,67
140,81,0.6,36,6,67
140,81,0.85,29,3,67
140,82,0.15,42,30,67
140,82,0.6,37,7,67
140,82,0.85,33,4,67
140,83,0.15,42,40,68
140,83,0.6,37,6,68
140,83,0.85,28,3,68
140,84,0.15,36,32,64
140,84,0.6,33,6,64
140,84,0.85,26,4,64
140,85,0.15,39,32,64
140,85,0.6,37,4,64
140,85,0.85,31,3,64
140,86,0.15,39,37,66
140,86,0.6,35,7,66
140,86,0.85,29,4,66
140,87,0.15,42,29,71
140,87,0.6,37,6,71
140,87,0.85,30,3,71
140,88,0.15,45,33,65
140,88,0.6,38,7,65
140,88,0.85,33,3,65
140,89,0.15,41,33,65
140,89,0.6,36,8,65
140,89,0.85,26,5,65
140,90,0.15,40,37,65
140,90,0.6,35,9,65
140,90,0.85,30,4,65
140,91,0.15,41,33,70
140,91,0.6,38,5,70
140,91,0.85,33,3,70
140,92,0.15,39,33,63
140,92,0.6,36,4,63
140,92,0.85,31,1,63
140,93,0.15,39,33,63
140,93,0.6,33,9,63
140,93,0.85,25,4,63
140,94,0.15,40,30,64
140,94,0.6,37,7,64
140,94,0.85,31,5,64
140,95,0.15,42,33,69
140,95,0.6,33,6,69
140,95,0.85,29,1,69
140,96,0.15,41,34,67
140,96,0.6,36,6,67
140,96,0.85,29,3,67
140,97,0.15,38,30,65
140,97,0.6,33,8,65
140,97,0.85,28,4,65
140,98,0.15,43,32,68
140,98,0.6,37,7,68
140,98,0.85,29,4,68
140,99,0.15,38,36,66
140,99,0.6,36,8,66
140,99,0.85,28,3,66
140,100,0.15,37,27,65
140,100,0.6,34,4,65
140,100,0.85,29,2,65
140,101,0.15,39,30,68
140,101,0.6,35,6,68
140,101,0.85,28,3,68
140,102,0.15,42,30,70
140,102,0.6,39,6,70
140,102,0.85,32,3,70
140,103,0.15,43,31,68
140,103,0.6,38,6,68
140,103,0.85,30,3,68
140,104,0.15,39,29,67
140,104,0.6,36,7,67
140,104,0.85,30,3,67
140,105,0.15,42,33,67
140,105,0.6,36,7,67
140,105,0.85,29,2,67
140,106,0.15,41,28,67
140,106,0.6,39,7,67
140,106,0.85,32,3,67
140,107,0.15,41,29,69
140,107,0.6,37,7,69
140,107,0.85,29,4,69
140,108,0.15,43,28,65
140,108,0.6,40,6,65
140,108,0.85,35,3,65
140,109,0.15,39,36,69
140,109,0.6,37,8,69
140,109,0.85,33,3,69
140,110,0.15,45,34,71
140,110,0.6,41,7,71
140,110,0.85,33,3,71
140,111,0.15,41,31,63
140,111,0.6,34,7,63
140,111,0.85,28,3,63
140,112,0.15,41,30,64
140,112,0.6,35,7,64
140,112,0.85,31,3,64
140,113,0.15,38,30,65
140,113,0.6,34,5,65
140,113,0.85,26,3,65
140,114,0.15,40,31,63
140,114,0.6,36,8,63
140,114,0.85,30,4,63
140,115,0.15,39,34,66
140,115,0.6,35,7,66
140,115,0.85,31,4,66
140,116,0.15,41,25,65
140,116,0.6,36,5,65
140,116,0.85,32,4,65
140,117,0.15,43,29,71
140,117,0.6,39,7,71
140,117,0.85,31,4,71
140,118,0.15,37,34,66
140,118,0.6,33,7,66
140,118,0.85,30,3,66
140,119,0.15,42,38,66
140,119,0.6,39,9,66
140,119,0.85,32,5,66
140,120,0.15,41,33,66
140,120,0.6,36,7,66
140,120,0.85,30,4,66
140,121,0.15,42,31,69
140,121,0.6,37,6,69
140,121,0.85,30,3,69
140,122,0.15,39,27,67
140,122,0.6,35,7,67
140,122,0.85,31,4,67
140,123,0.15,41,28,67
140,123,0.6,39,4,67
140,123,0.85,31,2,67
140,124,0.15,41,34,66
140,124,0.6,35,6,66
140,124,0.85,30,4,66
140,125,0.15,37,31,66
140,125,0.6,33,6,66
140,125,0.85,28,2,66
140,126,0.15,42,33,66
140,126,0.6,40,7,66
140,126,0.85,34,5,66
140,127,0.15,41,35,66
140,127,0.6,34,7,66
140,127,0.85,26,4,66
140,128,0.15,37,39,63
140,128,0.6,31,7,63
140,128,0.85,27,2,63
150,1,0.15,39,36,70
150,1,0.6,36,6,70
150,1,0.85,30,2,70
150,2,0.15,40,33,65
150,2,0.6,36,5,65
150,2,0.85,33,3,65
150,3,0.15,40,38,69
150,3,0.6,36,8,69
150,3,0.85,27,5,69
150,4,0.15,45,37,70
150,4,0.6,41,7,70
150,4,0.85,33,3,70
150,5,0.15,40,37,68
150,5,0.6,37,8,68
150,5,0.85,34,3,68
150,6,0.15,40,32,67
150,6,0.6,36,7,67
150,6,0.85,30,3,67
150,7,0.15,42,33,64
150,7,0.6,37,7,64
150,7,0.85,32,2,64
150,8,0.15,40,34,68
150,8,0.6,34,7,68
150,8,0.85,28,2,68
150,9,0.15,42,33,66
150,9,0.6,36,8,66
150,9,0.85,31,4,66
150,10,0.15,43,30,70
150,10,0.6,38,7,70
150,10,0.85,32,2,70
150,11,0.15,42,33,66
150,11,0.6,37,7,66
150,11,0.85,31,3,66
150,12,0.15,43,40,70
150,12,0.6,38,9,70
150,12,0.85,31,4,70
150,13,0.15,42,29,69
150,13,0.6,36,8,69
150,13,0.85,31,3,69
150,14,0.15,42,40,69
150,14,0.6,39,7,69
150,14,0.85,32,4,69
150,15,0.15,44,29,70
150,15,0.6,40,5,70
150,15,0.85,31,2,70
150,16,0.15,45,34,64
150,16,0.6,39,8,64
150,16,0.85,32,3,64
150,17,0.15,37,34,65
150,17,0.6,34,6,65
150,17,0.85,30,3,65
150,18,0.15,38,32,62
150,18,0.6,34,8,62
150,18,0.85,32,4,62
150,19,0.15,40,36,63
150,19,0.6,33,8,63
150,19,0.85,30,5,63
150,20,0.15,43,32,72
150,20,0.6,39,8,72
150,20,0.85,33,4,72
150,21,0.15,44,36,69
150,21,0.6,37,8,69
150,21,0.85,31,5,69
150,22,0.15,42,29,68
150,22,0.6,37,5,68
150,22,0.85,31,3,68
150,23,0.15,41,36,64
150,23,0.6,37,5,64
150,23,0.85,31,3,64
150,24,0.15,39,31,65
150,24,0.6,35,6,65
150,24,0.85,31,4,65
150,25,0.15,39,34,70
150,25,0.6,35,6,70
150,25,0.85,30,3,70
150,26,0.15,41,36,70
150,26,0.6,38,5,70
150,26,0.85,32,4,70
150,27,0.15,42,35,70
150,27,0.6,39,10,70
150,27,0.85,32,6,70
150,28,0.15,41,28,65
150,28,0.6,36,6,65
150,28,0.85,29,2,65
150,29,0.15,41,37,71
150,29,0.6,36,8,71
150,29,0.85,33,4,71
150,30,0.15,41,35,69
150,30,0.6,38,8,69
150,30,0.85,34,2,69
150,31,0.15,44,34,68
150,31,0.6,40,7,68
150,31,0.85,34,4,68
150,32,0.15,43,36,71
150,32,0.6,40,8,71
150,32,0.85,32,4,71
150,33,0.15,39,29,69
150,33,0.6,33,4,69
150,33,0.85,28,2,69
150,34,0.15,45,37,67
150,34,0.6,41,6,67
150,34,0.85,34,4,67
150,35,0.15,42,33,68
150,35,0.6,39,6,68
150,35,0.85,33,4,68
150,36,0.15,39,37,66
150,36,0.6,33,9,66
150,36,0.85,28,5,66
150,37,0.15,41,33,65
150,37,0.6,39,10,65
150,37,0.85,33,5,65
150,38,0.15,41,31,68
150,38,0.6,37,6,68
150,38,0.85,33,2,68
150,39,0.15,42,31,67
150,39,0.6,40,4,67
150,39,0.85,34,2,67
150,40,0.15,41,30,68
150,40,0.6,36,8,68
150,40,0.85,31,3,68
150,41,0.15,43,36,68
150,41,0.6,38,9,68
150,41,0.85,33,4,68
150,42,0.15,42,32,69
150,42,0.6,41,6,69
150,42,0.85,36,3,69
150,43,0.15,43,31,68
150,43,0.6,39,6,68
150,43,0.85,33,3,68
150,44,0.15,40,36,62
150,44,0.6,37,6,62
150,44,0.85,31,3,62
150,45,0.15,41,34,69
150,45,0.6,36,6,69
150,45,0.85,30,3,69
150,46,0.15,42,33,69
150,46,0.6,36,5,69
150,46,0.85,32,4,69
150,47,0.15,43,31,68
150,47,0.6,39,8,68
150,47,0.85,34,2,68
150,48,0.15,43,41,69
150,48,0.6,39,6,69
150,48,0.85,29,2,69
150,49,0.15,41,32,70
150,49,0.6,36,6,70
150,49,0.85,29,2,70
150,50,0.15,43,34,66
150,50,0.6,38,8,66
150,50,0.85,32,4,66
150,51,0.15,40,34,65
150,51,0.6,37,11,65
150,51,0.85,33,6,65
150,52,0.15,40,33,67
150,52,0.6,38,6,67
150,52,0.85,33,4,67
150,53,0.15,40,31,66
150,53,0.6,35,7,66
150,53,0.85,29,4,66
150,54,0.15,41,36,67
150,54,0.6,37,7,67
150,54,0.85,31,4,67
150,55,0.15,41,35,67
150,55,0.6,37,8,67
150,55,0.85,31,4,67
150,56,0.15,40,34,66
150,56,0.6,38,12,66
150,56,0.85,30,6,66
150,57,0.15,41,35,61
150,57,0.6,35,8,61
150,57,0.85,30,4,61
150,58,0.15,43,32,72
150,58,0.6,38,5,72
150,58,0.85,33,1,72
150,59,0.15,42,27,68
150,59,0.6,38,7,68
150,59,0.85,30,4,68
150,60,0.15,43,31,72
150,60,0.6,40,6,72
150,60,0.85,35,3,72
150,61,0.15,40,36,66
150,61,0.6,36,9,66
150,61,0.85,30,4,66
150,62,0.15,41,33,66
150,62,0.6,38,8,66
150,62,0.85,28,4,66
150,63,0.15,44,36,68
150,63,0.6,38,9,68
150,63,0.85,30,6,68
150,64,0.15,45,32,68
150,64,0.6,41,8,68
150,64,0.85,33,5,68
150,65,0.15,42,34,66
150,65,0.6,39,6,66
150,65,0.85,33,3,66
150,66,0.15,43,34,69
150,66,0.6,38,6,69
150,66,0.85,32,2,69
150,67,0.15,42,36,67
150,67,0.6,36,8,67
150,67,0.85,30,4,67
150,68,0.15,39,34,71
150,68,0.6,34,6,71
150,68,0.85,32,3,71
150,69,0.15,42,31,69
150,69,0.6,39,4,69
150,69,0.85,31,1,69
150,70,0.15,41,34,65
150,70,0.6,37,7,65
150,70,0.85,32,5,65
150,71,0.15,39,35,69
150,71,0.6,35,7,69
150,71,0.85,30,2,69
150,72,0.15,38,31,69
150,72,0.6,35,8,69
150,72,0.85,29,3,69
150,73,0.15,42,39,67
150,73,0.6,38,10,67
150,73,0.85,31,6,67
150,74,0.15,41,34,70
150,74,0.6,34,8,70
150,74,0.85,25,4,70
150,75,0.15,40,30,65
150,75,0.6,37,8,65
150,75,0.85,31,4,65
150,76,0.15,38,35,64
150,76,0.6,34,8,64
150,76,0.85,31,4,64
150,77,0.15,39,35,66
150,77,0.6,35,7,66
150,77,0.85,30,4,66
150,78,0.15,41,31,68
150,78,0.6,39,8,68
150,78,0.85,33,4,68
150,79,0.15,45,33,68
150,79,0.6,40,7,68
150,79,0.85,32,4,68
150,80,0.15,40,35,68
150,80,0.6,36,4,68
150,80,0.85,30,2,68
150,81,0.15,45,31,69
150,81,0.6,41,7,69
150,81,0.85,35,3,69
150,82,0.15,44,34,68
150,82,0.6,38,5,68
150,82,0.85,32,3,68
150,83,0.15,40,31,65
150,83,0.6,35,6,65
150,83,0.85,31,3,65
150,84,0.15,44,35,66
150,84,0.6,37,9,66
150,84,0.85,30,3,66
150,85,0.15,38,32,69
150,85,0.6,34,6,69
150,85,0.85,29,3,69
150,86,0.15,45,33,67
150,86,0.6,38,7,67
150,86,0.85,31,4,67
150,87,0.15,40,34,65
150,87,0.6,38,9,65
150,87,0.85,31,6,65
150,88,0.15,44,33,70
150,88,0.6,39,7,70
150,88,0.85,34,3,70
150,89,0.15,42,36,69
150,89,0.6,37,7,69
150,89,0.85,27,2,69
150,90,0.15,43,35,68
150,90,0.6,37,6,68
150,90,0.85,30,3,68
150,91,0.15,42,29,68
150,91,0.6,37,6,68
150,91,0.85,31,4,68
150,92,0.15,41,30,68
150,92,0.6,37,8,68
150,92,0.85,32,3,68
150,93,0.15,38,35,63
150,93,0.6,31,9,63
150,93,0.85,28,3,63
150,94,0.15,42,31,70
150,94,0.6,40,4,70
150,94,0.85,33,3,70
150,95,0.15,42,31,69
150,95,0.6,37,8,69
150,95,0.85,32,4,69
150,96,0.15,42,36,69
150,96,0.6,34,8,69
150,96,0.85,29,5,69
150,97,0.15,43,30,68
150,97,0.6,40,6,68
150,97,0.85,34,4,68
150,98,0.15,40,35,69
150,98,0.6,36,8,69
150,98,0.85,31,5,69
150,99,0.15,39,29,66
150,99,0.6,36,6,66
150,99,0.85,27,4,66
150,100,0.15,40,33,63
150,100,0.6,34,7,63
150,100,0.85,28,1,63
150,101,0.15,38,32,66
150,101,0.6,33,8,66
150,101,0.85,29,4,66
150,102,0.15,42,33,68
150,102,0.6,38,8,68
150,102,0.85,31,4,68
150,103,0.15,44,33,70
150,103,0.6,39,6,70
150,103,0.85,34,4,70
150,104,0.15,45,27,68
150,104,0.6,38,6,68
150,104,0.85,32,2,68
150,105,0.15,37,34,65
150,105,0.6,36,7,65
150,105,0.85,28,4,65
150,106,0.15,36,35,65
150,106,0.6,32,9,65
150,106,0.85,26,3,65
150,107,0.15,44,41,66
150,107,0.6,40,10,66
150,107,0.85,30,6,66
150,108,0.15,42,34,65
150,108,0.6,38,7,65
150,108,0.85,31,4,65
150,109,0.15,32,31,62
150,109,0.6,30,8,62
150,109,0.85,24,3,62
150,110,0.15,44,31,68
150,110,0.6,38,7,68
150,110,0.85,31,3,68
150,111,0.15,45,29,73
150,111,0.6,41,8,73
150,111,0.85,35,4,73
150,112,0.15,41,33,68
150,112,0.6,38,6,68
150,112,0.85,33,4,68
150,113,0.15,40,34,69
150,113,0.6,36,6,69
150,113,0.85,31,1,69
150,114,0.15,40,30,68
150,114,0.6,33,8,68
150,114,0.85,29,4,68
150,115,0.15,41,35,67
150,115,0.6,38,9,67
150,115,0.85,32,5,67
150,116,0.15,44,35,71
150,116,0.6,42,7,71
150,116,0.85,36,3,71
150,117,0.15,42,37,70
150,117,0.6,37,9,70
150,117,0.85,29,4,70
150,118,0.15,41,28,67
150,118,0.6,35,6,67
150,118,0.85,30,3,67
150,119,0.15,42,35,66
150,119,0.6,37,7,66
150,119,0.85,30,2,66
160,1,0.15,41,39,67
160,1,0.6,38,8,67
160,1,0.85,33,3,67
160,2,0.15,43,35,71
160,2,0.6,39,5,71
160,2,0.85,34,3,71
160,3,0.15,40,35,70
160,3,0.6,37,8,70
160,3,0.85,31,4,70
160,4,0.15,40,38,64
160,4,0.6,38,9,64
160,4,0.85,31,4,64
160,5,0.15,42,31,71
160,5,0.6,37,8,71
160,5,0.85,30,5,71
160,6,0.15,44,39,69
160,6,0.6,39,10,69
160,6,0.85,34,5,69
160,7,0.15,43,35,68
160,7,0.6,40,7,68
160,7,0.85,34,5,68
160,8,0.15,40,39,69
160,8,0.6,39,9,69
160,8,0.85,34,5,69
160,9,0.15,43,37,66
160,9,0.6,38,8,66
160,9,0.85,33,5,66
160,10,0.15,42,36,66
160,10,0.6,37,8,66
160,10,0.85,32,4,66
160,11,0.15,43,35,69
160,11,0.6,38,6,69
160,11,0.85,32,3,69
160,12,0.15,43,30,70
160,12,0.6,42,6,70
160,12,0.85,35,3,70
160,13,0.15,39,35,67
160,13,0.6,35,8,67
160,13,0.85,31,5,67
160,14,0.15,41,32,67
160,14,0.6,38,6,67
160,14,0.85,33,4,67
160,15,0.15,45,34,70
160,15,0.6,41,8,70
160,15,0.85,35,4,70
160,16,0.15,44,34,67
160,16,0.6,38,8,67
160,16,0.85,32,4,67
160,17,0.15,39,40,68
160,17,0.6,36,8,68
160,17,0.85,30,4,68
160,18,0.15,42,35,69
160,18,0.6,39,6,69
160,18,0.85,35,3,69
160,19,0.15,44,38,66
160,19,0.6,39,6,66
160,19,0.85,31,2,66
160,20,0.15,42,36,69
160,20,0.6,37,9,69
160,20,0.85,33,4,69
160,21,0.15,40,34,70
160,21,0.6,38,3,70
160,21,0.85,32,2,70
160,22,0.15,45,33,67
160,22,0.6,38,8,67
160,22,0.85,34,3,67
160,23,0.15,41,41,66
160,23,0.6,37,9,66
160,23,0.85,31,4,66
160,24,0.15,45,37,70
160,24,0.6,41,7,70
160,24,0.85,34,2,70
160,25,0.15,45,35,69
160,25,0.6,40,8,69
160,25,0.85,32,3,69
160,26,0.15,45,34,69
160,26,0.6,41,6,69
160,26,0.85,34,4,69
160,27,0.15,42,37,66
160,27,0.6,40,10,66
160,27,0.85,32,6,66
160,28,0.15,40,32,67
160,28,0.6,36,4,67
160,28,0.85,31,3,67
160,29,0.15,44,30,66
160,29,0.6,40,5,66
160,29,0.85,34,3,66
160,30,0.15,44,32,69
160,30,0.6,39,6,69
160,30,0.85,32,1,69
160,31,0.15,42,34,69
160,31,0.6,37,6,69
160,31,0.85,32,3,69
160,32,0.15,41,33,65
160,32,0.6,36,7,65
160,32,0.85,31,3,65
160,33,0.15,44,33,66
160,33,0.6,40,10,66
160,33,0.85,35,6,66
160,34,0.15,43,32,69
160,34,0.6,40,6,69
160,34,0.85,31,2,69
160,35,0.15,42,36,67
160,35,0.6,38,7,67
160,35,0.85,31,4,67
160,36,0.15,41,38,68
160,36,0.6,37,9,68
160,36,0.85,32,4,68
160,37,0.15,40,39,66
160,37,0.6,38,8,66
160,37,0.85,32,5,66
160,38,0.15,45,36,72
160,38,0.6,40,7,72
160,38,0.85,30,4,72
160,39,0.15,40,31,70
160,39,0.6,34,5,70
160,39,0.85,29,4,70
160,40,0.15,43,32,69
160,40,0.6,37,8,69
160,40,0.85,30,4,69
160,41,0.15,42,40,69
160,41,0.6,40,8,69
160,41,0.85,36,5,69
160,42,0.15,41,39,67
160,42,0.6,34,9,67
160,42,0.85,26,4,67
160,43,0.15,42,35,71
160,43,0.6,39,9,71
160,43,0.85,31,3,71
160,44,0.15,41,30,68
160,44,0.6,37,5,68
160,44,0.85,31,4,68
160,45,0.15,37,34,68
160,45,0.6,32,6,68
160,45,0.85,28,4,68
160,46,0.15,44,33,72
160,46,0.6,42,7,72
160,46,0.85,36,3,72
160,47,0.15,41,36,71
160,47,0.6,37,7,71
160,47,0.85,30,3,71
160,48,0.15,45,32,67
160,48,0.6,41,7,67
160,48,0.85,36,4,67
160,49,0.15,41,40,67
160,49,0.6,37,11,67
160,49,0.85,29,3,67
160,50,0.15,41,31,70
160,50,0.6,37,7,70
160,50,0.85,31,4,70
160,51,0.15,44,34,70
160,51,0.6,40,7,70
160,51,0.85,36,2,70
160,52,0.15,42,33,67
160,52,0.6,38,7,67
160,52,0.85,32,2,67
160,53,0.15,40,36,69
160,53,0.6,37,7,69
160,53,0.85,30,4,69
160,54,0.15,43,33,68
160,54,0.6,41,8,68
160,54,0.85,34,4,68
160,55,0.15,46,34,70
160,55,0.6,41,6,70
160,55,0.85,34,2,70
160,56,0.15,43,36,72
160,56,0.6,38,7,72
160,56,0.85,31,4,72
160,57,0.15,43,33,69
160,57,0.6,37,6,69
160,57,0.85,32,2,69
160,58,0.15,40,32,66
160,58,0.6,36,6,66
160,58,0.85,29,4,66
160,59,0.15,46,38,69
160,59,0.6,41,8,69
160,59,0.85,33,5,69
160,60,0.15,39,35,69
160,60,0.6,38,6,69
160,60,0.85,31,3,69
160,61,0.15,43,32,65
160,61,0.6,38,8,65
160,61,0.85,34,4,65
160,62,0.15,41,34,68
160,62,0.6,36,6,68
160,62,0.85,29,2,68
160,63,0.15,41,33,69
160,63,0.6,39,4,69
160,63,0.85,31,3,69
160,64,0.15,45,36,67
160,64,0.6,42,6,67
160,64,0.85,36,3,67
160,65,0.15,43,33,65
160,65,0.6,35,9,65
160,65,0.85,31,5,65
160,66,0.15,41,32,70
160,66,0.6,38,6,70
160,66,0.85,31,3,70
160,67,0.15,40,38,69
160,67,0.6,37,9,69
160,67,0.85,31,5,69
160,68,0.15,45,38,68
160,68,0.6,43,7,68
160,68,0.85,34,3,68
160,69,0.15,41,34,69
160,69,0.6,37,6,69
160,69,0.85,30,5,69
160,70,0.15,41,32,71
160,70,0.6,38,6,71
160,70,0.85,32,2,71
160,71,0.15,43,33,66
160,71,0.6,39,8,66
160,71,0.85,33,5,66
160,72,0.15,42,35,69
160,72,0.6,36,5,69
160,72,0.85,30,3,69
160,73,0.15,41,35,68
160,73,0.6,36,8,68
160,73,0.85,31,4,68
160,74,0.15,38,37,67
160,74,0.6,35,7,67
160,74,0.85,30,4,67
160,75,0.15,41,36,70
160,75,0.6,38,5,70
160,75,0.85,34,3,70
160,76,0.15,43,34,69
160,76,0.6,41,6,69
160,76,0.85,34,2,69
160,77,0.15,41,32,71
160,77,0.6,38,7,71
160,77,0.85,34,5,71
160,78,0.15,42,35,67
160,78,0.6,38,9,67
160,78,0.85,32,4,67
160,79,0.15,40,33,67
160,79,0.6,37,6,67
160,79,0.85,32,3,67
160,80,0.15,45,34,73
160,80,0.6,39,8,73
160,80,0.85,31,3,73
160,81,0.15,39,31,67
160,81,0.6,35,7,67
160,81,0.85,32,2,67
160,82,0.15,41,36,69
160,82,0.6,33,6,69
160,82,0.85,26,3,69
160,83,0.15,40,39,69
160,83,0.6,38,6,69
160,83,0.85,31,4,69
160,84,0.15,41,33,71
160,84,0.6,38,6,71
160,84,0.85,34,2,71
160,85,0.15,43,36,67
160,85,0.6,38,8,67
160,85,0.85,32,4,67
160,86,0.15,43,35,67
160,86,0.6,37,9,67
160,86,0.85,33,5,67
160,87,0.15,42,36,70
160,87,0.6,38,9,70
160,87,0.85,32,5,70
160,88,0.15,43,36,71
160,88,0.6,41,6,71
160,88,0.85,36,1,71
160,89,0.15,41,36,68
160,89,0.6,36,6,68
160,89,0.85,32,4,68
160,90,0.15,40,35,71
160,90,0.6,35,7,71
160,90,0.85,31,3,71
160,91,0.15,45,38,68
160,91,0.6,40,7,68
160,91,0.85,32,4,68
160,92,0.15,44,36,66
160,92,0.6,41,7,66
160,92,0.85,35,4,66
160,93,0.15,42,34,67
160,93,0.6,39,9,67
160,93,0.85,35,4,67
160,94,0.15,43,31,71
160,94,0.6,41,7,71
160,94,0.85,36,4,71
160,95,0.15,42,34,70
160,95,0.6,41,6,70
160,95,0.85,32,2,70
160,96,0.15,46,38,71
160,96,0.6,42,7,71
160,96,0.85,36,4,71
160,97,0.15,40,37,67
160,97,0.6,37,8,67
160,97,0.85,33,4,67
160,98,0.15,43,38,66
160,98,0.6,38,9,66
160,98,0.85,33,5,66
160,99,0.15,43,32,70
160,99,0.6,39,7,70
160,99,0.85,33,2,70
160,100,0.15,44,37,71
160,100,0.6,40,8,71
160,100,0.85,34,4,71
160,101,0.15,37,36,71
160,101,0.6,32,8,71
160,101,0.85,29,4,71
160,102,0.15,41,33,72
160,102,0.6,38,6,72
160,102,0.85,33,2,72
160,103,0.15,44,37,66
160,103,0.6,39,8,66
160,103,0.85,32,4,66
160,104,0.15,41,34,70
160,104,0.6,38,8,70
160,104,0.85,31,4,70
160,105,0.15,43,37,66
160,105,0.6,40,8,66
160,105,0.85,34,3,66
160,106,0.15,41,38,68
160,106,0.6,39,9,68
160,106,0.85,34,4,68
160,107,0.15,42,36,68
160,107,0.6,37,8,68
160,107,0.85,29,4,68
160,108,0.15,42,33,68
160,108,0.6,37,9,68
160,108,0.85,32,4,68
160,109,0.15,41,31,69
160,109,0.6,38,7,69
160,109,0.85,33,2,69
160,110,0.15,45,35,68
160,110,0.6,40,6,68
160,110,0.85,33,3,68
170,1,0.15,45,39,70
170,1,0.6,41,7,70
170,1,0.85,34,4,70
170,2,0.15,44,40,67
170,2,0.6,41,9,67
170,2,0.85,35,4,67
170,3,0.15,42,36,70
170,3,0.6,38,7,70
170,3,0.85,31,4,70
170,4,0.15,45,36,74
170,4,0.6,40,8,74
170,4,0.85,34,4,74
170,5,0.15,45,36,70
170,5,0.6,40,6,70
170,5,0.85,36,3,70
170,6,0.15,43,35,73
170,6,0.6,40,9,73
170,6,0.85,35,4,73
170,7,0.15,41,35,69
170,7,0.6,34,9,69
170,7,0.85,30,3,69
170,8,0.15,44,35,71
170,8,0.6,41,6,71
170,8,0.85,35,3,71
170,9,0.15,41,38,69
170,9,0.6,35,8,69
170,9,0.85,30,4,69
170,10,0.15,42,38,70
170,10,0.6,38,7,70
170,10,0.85,31,3,70
170,11,0.15,44,33,71
170,11,0.6,39,7,71
170,11,0.85,33,5,71
170,12,0.15,40,36,67
170,12,0.6,36,10,67
170,12,0.85,29,5,67
170,13,0.15,42,31,68
170,13,0.6,38,7,68
170,13,0.85,33,3,68
170,14,0.15,42,42,63
170,14,0.6,38,7,63
170,14,0.85,30,3,63
170,15,0.15,45,35,72
170,15,0.6,42,8,72
170,15,0.85,35,4,72
170,16,0.15,42,37,68
170,16,0.6,37,10,68
170,16,0.85,31,5,68
170,17,0.15,45,34,70
170,17,0.6,41,9,70
170,17,0.85,36,3,70
170,18,0.15,45,39,71
170,18,0.6,41,9,71
170,18,0.85,34,5,71
170,19,0.15,45,32,70
170,19,0.6,43,6,70
170,19,0.85,33,3,70
170,20,0.15,46,32,72
170,20,0.6,42,10,72
170,20,0.85,35,4,72
170,21,0.15,47,38,72
170,21,0.6,43,7,72
170,21,0.85,37,2,72
170,22,0.15,44,33,71
170,22,0.6,42,6,71
170,22,0.85,36,3,71
170,23,0.15,45,35,66
170,23,0.6,41,8,66
170,23,0.85,34,5,66
170,24,0.15,44,36,69
170,24,0.6,38,7,69
170,24,0.85,33,4,69
170,25,0.15,44,34,71
170,25,0.6,40,8,71
170,25,0.85,34,3,71
170,26,0.15,45,38,67
170,26,0.6,42,9,67
170,26,0.85,35,5,67
170,27,0.15,41,39,68
170,27,0.6,37,9,68
170,27,0.85,31,4,68
170,28,0.15,42,40,69
170,28,0.6,38,7,69
170,28,0.85,32,1,69
170,29,0.15,44,36,71
170,29,0.6,40,6,71
170,29,0.85,33,3,71
170,30,0.15,43,35,69
170,30,0.6,42,7,69
170,30,0.85,36,4,69
170,31,0.15,44,39,70
170,31,0.6,39,8,70
170,31,0.85,32,5,70
170,32,0.15,42,38,68
170,32,0.6,38,7,68
170,32,0.85,33,4,68
170,33,0.15,44,35,69
170,33,0.6,40,9,69
170,33,0.85,32,4,69
170,34,0.15,42,36,71
170,34,0.6,37,6,71
170,34,0.85,31,5,71
170,35,0.15,43,37,68
170,35,0.6,41,8,68
170,35,0.85,33,3,68
170,36,0.15,42,34,71
170,36,0.6,37,7,71
170,36,0.85,32,4,71
170,37,0.15,42,31,71
170,37,0.6,35,7,71
170,37,0.85,30,4,71
170,38,0.15,43,35,71
170,38,0.6,40,8,71
170,38,0.85,33,5,71
170,39,0.15,43,36,71
170,39,0.6,40,8,71
170,39,0.85,34,4,71
170,40,0.15,42,38,70
170,40,0.6,40,9,70
170,40,0.85,33,4,70
170,41,0.15,43,35,71
170,41,0.6,39,5,71
170,41,0.85,32,2,71
170,42,0.15,44,38,70
170,42,0.6,41,9,70
170,42,0.85,35,4,70
170,43,0.15,42,34,72
170,43,0.6,40,4,72
170,43,0.85,33,3,72
170,44,0.15,43,36,71
170,44,0.6,38,8,71
170,44,0.85,34,4,71
170,45,0.15,47,37,69
170,45,0.6,42,8,69
170,45,0.85,35,3,69
170,46,0.15,44,35,67
170,46,0.6,41,8,67
170,46,0.85,35,4,67
170,47,0.15,41,32,70
170,47,0.6,40,6,70
170,47,0.85,32,3,70
170,48,0.15,43,40,66
170,48,0.6,39,10,66
170,48,0.85,32,4,66
170,49,0.15,43,36,69
170,49,0.6,39,8,69
170,49,0.85,29,3,69
170,50,0.15,40,34,68
170,50,0.6,36,8,68
