"recording_id","initial_time","final_time","species","total_time","min_code_n_ind","correctly_identified"
4,12,15,"Luscinia megarhynchos",3,4,TRUE
4,12,15,"Turdus merula",3,4,FALSE
4,13,16,"Aegithalos caudatus",0.33,1,FALSE
4,13,16,"Curruca communis",1.11,4,FALSE
4,13,16,"Luscinia megarhynchos",3,4,TRUE
4,13,16,"Turdus merula",3,4,FALSE
4,14,17,"Aegithalos caudatus",0.33,1,FALSE
4,14,17,"Curruca communis",1.11,4,FALSE
4,14,17,"Luscinia megarhynchos",3,4,TRUE
4,14,17,"Turdus merula",3,4,FALSE
4,15,18,"Curruca communis",0.29,4,FALSE
4,15,18,"Luscinia megarhynchos",3,4,TRUE
4,15,18,"Turdus merula",3,4,FALSE
4,16,19,"Luscinia megarhynchos",3,4,TRUE
4,16,19,"Turdus merula",3,4,FALSE
4,17,20,"Luscinia megarhynchos",3,4,TRUE
4,17,20,"Turdus merula",3,4,FALSE
4,18,21,"Curruca communis",0.74,4,FALSE
4,18,21,"Luscinia megarhynchos",3,4,TRUE
4,18,21,"Turdus merula",3,4,FALSE
4,19,22,"Curruca communis",1.74,4,FALSE
4,19,22,"Luscinia megarhynchos",3,4,TRUE
4,19,22,"Turdus merula",3,4,FALSE
4,20,23,"Curruca communis",1.86,4,FALSE
4,20,23,"Luscinia megarhynchos",3,4,TRUE
4,20,23,"Turdus merula",2.57,4,FALSE
4,21,24,"Curruca communis",1.12,4,FALSE
4,21,24,"Luscinia megarhynchos",3,4,TRUE
4,21,24,"Turdus merula",1.57,4,FALSE
4,22,25,"Curruca communis",0.12,4,FALSE
4,22,25,"Luscinia megarhynchos",3,4,TRUE
4,22,25,"Turdus merula",0.57,4,FALSE
4,23,26,"Luscinia megarhynchos",3,4,TRUE
4,23,26,"Sylvia atricapilla",0.19,4,FALSE
4,24,27,"Luscinia megarhynchos",3,4,TRUE
4,24,27,"Sylvia atricapilla",1.19,4,FALSE
4,24,27,"Turdus merula",0.38,4,FALSE
4,25,28,"Luscinia megarhynchos",3,4,TRUE
4,25,28,"Sylvia atricapilla",2.19,4,FALSE
4,25,28,"Turdus merula",1.38,4,FALSE
4,26,29,"Luscinia megarhynchos",3,4,TRUE
4,26,29,"Sylvia atricapilla",2.27,4,FALSE
4,26,29,"Turdus merula",2.38,4,FALSE
4,27,30,"Luscinia megarhynchos",3,4,TRUE
4,27,30,"Sylvia atricapilla",1.27,4,FALSE
4,27,30,"Turdus merula",3,4,FALSE
4,28,31,"Luscinia megarhynchos",3,4,TRUE
4,28,31,"Sylvia atricapilla",0.27,4,FALSE
4,28,31,"Turdus merula",3,4,FALSE
4,29,32,"Luscinia megarhynchos",3,4,TRUE
4,29,32,"Turdus merula",2.64,4,FALSE
4,30,33,"Luscinia megarhynchos",3,4,TRUE
4,30,33,"Turdus merula",1.64,4,FALSE
4,31,34,"Luscinia megarhynchos",3,4,TRUE
4,31,34,"Turdus merula",0.64,4,FALSE
4,32,35,"Luscinia megarhynchos",3,4,TRUE
4,32,35,"Sylvia atricapilla",0.01,4,FALSE
4,33,36,"Luscinia megarhynchos",3,4,TRUE
4,33,36,"Sylvia atricapilla",1.01,4,FALSE
4,34,37,"Luscinia megarhynchos",3,4,TRUE
4,34,37,"Sylvia atricapilla",1.81,4,FALSE
4,34,37,"Turdus merula",0.34,4,FALSE
4,35,38,"Luscinia megarhynchos",3,4,TRUE
4,35,38,"Sylvia atricapilla",1.8,4,FALSE
4,35,38,"Turdus merula",1.34,4,FALSE
4,36,39,"Luscinia megarhynchos",3,4,TRUE
4,36,39,"Sylvia atricapilla",0.8,4,FALSE
4,36,39,"Turdus merula",2.34,4,FALSE
4,37,40,"Luscinia megarhynchos",3,4,TRUE
4,37,40,"Turdus merula",3,4,FALSE
4,38,41,"Luscinia megarhynchos",3,4,TRUE
4,38,41,"Turdus merula",3,4,FALSE
4,39,42,"Luscinia megarhynchos",3,4,TRUE
4,39,42,"Sylvia atricapilla",0.84,4,FALSE
4,39,42,"Turdus merula",3,4,FALSE
4,40,43,"Luscinia megarhynchos",3,4,TRUE
4,40,43,"Sylvia atricapilla",1.84,4,FALSE
4,40,43,"Turdus merula",3,4,FALSE
4,41,44,"Luscinia megarhynchos",3,4,TRUE
4,41,44,"Sylvia atricapilla",2.84,4,FALSE
4,41,44,"Turdus merula",3,4,FALSE
4,42,45,"Luscinia megarhynchos",3,4,TRUE
4,42,45,"Sylvia atricapilla",3,4,FALSE
4,42,45,"Turdus merula",3,4,FALSE
4,43,46,"Luscinia megarhynchos",3,4,TRUE
4,43,46,"Sylvia atricapilla",3,4,FALSE
4,43,46,"Turdus merula",3,4,FALSE
4,44,47,"Luscinia megarhynchos",3,4,TRUE
4,44,47,"Sylvia atricapilla",2.68,4,FALSE
4,44,47,"Turdus merula",3,4,FALSE
4,45,48,"Luscinia megarhynchos",3,4,TRUE
4,45,48,"Sylvia atricapilla",1.68,4,FALSE
4,45,48,"Turdus merula",3,4,FALSE
4,46,49,"Luscinia megarhynchos",3,4,TRUE
4,46,49,"Sylvia atricapilla",0.68,4,FALSE
4,46,49,"Turdus merula",3,4,FALSE
4,47,50,"Aegithalos caudatus",0.63,4,FALSE
4,47,50,"Luscinia megarhynchos",3,4,TRUE
4,47,50,"Turdus merula",3,4,FALSE
4,48,51,"Aegithalos caudatus",1.63,4,FALSE
4,48,51,"Luscinia megarhynchos",3,4,TRUE
4,48,51,"Turdus merula",3,4,FALSE
4,49,52,"Aegithalos caudatus",2.63,4,FALSE
4,49,52,"Luscinia megarhynchos",3,4,FALSE
4,49,52,"Turdus merula",3,4,FALSE
4,50,53,"Aegithalos caudatus",3,4,FALSE
4,50,53,"Luscinia megarhynchos",3,4,FALSE
4,50,53,"Sylvia atricapilla",0.41,4,FALSE
4,50,53,"Turdus merula",3,4,FALSE
4,51,54,"Aegithalos caudatus",3,4,FALSE
4,51,54,"Luscinia megarhynchos",3,4,TRUE
4,51,54,"Sylvia atricapilla",1.41,4,FALSE
4,51,54,"Turdus merula",3,4,FALSE
4,52,55,"Aegithalos caudatus",3,4,FALSE
4,52,55,"Luscinia megarhynchos",3,4,TRUE
4,52,55,"Sylvia atricapilla",2.41,4,FALSE
4,52,55,"Turdus merula",3,4,FALSE
4,53,56,"Aegithalos caudatus",3,4,FALSE
4,53,56,"Luscinia megarhynchos",3,4,TRUE
4,53,56,"Sylvia atricapilla",3,4,FALSE
4,53,56,"Turdus merula",3,4,FALSE
4,54,57,"Aegithalos caudatus",3,4,FALSE
4,54,57,"Luscinia megarhynchos",3,4,TRUE
4,54,57,"Sylvia atricapilla",2.02,4,FALSE
4,54,57,"Turdus merula",3,4,FALSE
4,55,58,"Aegithalos caudatus",3,4,FALSE
4,55,58,"Luscinia megarhynchos",3,4,TRUE
4,55,58,"Sylvia atricapilla",1.02,4,FALSE
4,55,58,"Turdus merula",3,4,FALSE
4,56,59,"Aegithalos caudatus",3,4,FALSE
4,56,59,"Luscinia megarhynchos",3,4,TRUE
4,56,59,"Sylvia atricapilla",0.02,4,FALSE
4,56,59,"Turdus merula",3,4,FALSE
4,57,60,"Aegithalos caudatus",2.91,4,FALSE
4,57,60,"Luscinia megarhynchos",2.94,4,TRUE
4,57,60,"Turdus merula",2.94,4,FALSE
5,0,3,"Luscinia megarhynchos",3,4,FALSE
5,0,3,"Otus scops",2.52,1,FALSE
5,1,4,"Luscinia megarhynchos",3,4,FALSE
5,1,4,"Otus scops",3,1,FALSE
5,2,5,"Luscinia megarhynchos",3,4,FALSE
5,2,5,"Otus scops",3,1,FALSE
5,3,6,"Luscinia megarhynchos",3,4,FALSE
5,3,6,"Otus scops",2.73,1,FALSE
5,4,7,"Luscinia megarhynchos",3,4,FALSE
5,4,7,"Otus scops",1.73,1,FALSE
5,5,8,"Luscinia megarhynchos",3,4,FALSE
5,5,8,"Otus scops",0.73,1,FALSE
5,5,8,"Otus scops",0.34,3,FALSE
5,6,9,"Luscinia megarhynchos",3,4,FALSE
5,6,9,"Otus scops",0.73,3,FALSE
5,7,10,"Luscinia megarhynchos",3,4,FALSE
5,7,10,"Otus scops",0.73,3,FALSE
5,8,11,"Luscinia megarhynchos",3,4,FALSE
5,8,11,"Otus scops",0.39,3,FALSE
5,8,11,"Otus scops",0.65,2,FALSE
5,9,12,"Luscinia megarhynchos",3,4,FALSE
5,9,12,"Otus scops",0.7,2,FALSE
5,10,13,"Luscinia megarhynchos",3,4,FALSE
5,10,13,"Otus scops",0.7,2,FALSE
5,10,13,"Otus scops",0.22,1,FALSE
5,11,14,"Luscinia megarhynchos",3,4,FALSE
5,11,14,"Otus scops",0.04,2,FALSE
5,11,14,"Otus scops",0.4,1,FALSE
5,12,15,"Luscinia megarhynchos",3,4,FALSE
5,12,15,"Otus scops",0.4,1,FALSE
5,13,16,"Luscinia megarhynchos",3,4,FALSE
5,13,16,"Otus scops",0.18,1,FALSE
5,14,17,"Luscinia megarhynchos",3,4,FALSE
5,15,18,"Luscinia megarhynchos",3,4,FALSE
5,15,18,"Otus scops",0.31,1,FALSE
5,16,19,"Luscinia megarhynchos",3,4,FALSE
5,16,19,"Otus scops",1.31,1,FALSE
5,17,20,"Luscinia megarhynchos",3,4,FALSE
5,17,20,"Otus scops",2.31,1,FALSE
5,18,21,"Luscinia megarhynchos",3,4,FALSE
5,18,21,"Otus scops",2.52,1,FALSE
5,19,22,"Luscinia megarhynchos",3,4,FALSE
5,19,22,"Otus scops",1.52,1,FALSE
5,20,23,"Luscinia megarhynchos",3,4,FALSE
5,20,23,"Otus scops",0.52,1,FALSE
5,20,23,"Otus scops",0.33,1,FALSE
5,21,24,"Luscinia megarhynchos",3,4,FALSE
5,21,24,"Otus scops",0.33,1,FALSE
5,22,25,"Luscinia megarhynchos",3,4,FALSE
5,22,25,"Otus scops",0.33,1,FALSE
5,23,26,"Luscinia megarhynchos",3,4,FALSE
5,24,27,"Luscinia megarhynchos",3,4,FALSE
5,25,28,"Luscinia megarhynchos",3,4,FALSE
5,26,29,"Luscinia megarhynchos",3,4,FALSE
5,27,30,"Luscinia megarhynchos",3,4,FALSE
5,27,30,"Otus scops",0.59,3,FALSE
5,28,31,"Luscinia megarhynchos",3,4,FALSE
5,28,31,"Otus scops",0.97,3,FALSE
5,29,32,"Luscinia megarhynchos",3,4,FALSE
5,29,32,"Otus scops",0.97,3,FALSE
5,30,33,"Luscinia megarhynchos",3,4,TRUE
5,30,33,"Otus scops",0.38,3,FALSE
5,30,33,"Otus scops",0.28,1,FALSE
5,31,34,"Luscinia megarhynchos",3,4,FALSE
5,31,34,"Otus scops",0.28,1,FALSE
5,32,35,"Luscinia megarhynchos",3,4,FALSE
5,32,35,"Otus scops",0.28,1,FALSE
5,33,36,"Luscinia megarhynchos",3,4,FALSE
5,34,37,"Luscinia megarhynchos",3,4,FALSE
5,35,38,"Luscinia megarhynchos",3,4,FALSE
5,35,38,"Otus scops",0.37,1,FALSE
5,36,39,"Luscinia megarhynchos",3,4,FALSE
5,36,39,"Otus scops",0.37,1,FALSE
5,37,40,"Luscinia megarhynchos",3,4,FALSE
5,37,40,"Otus scops",0.37,1,FALSE
5,37,40,"Otus scops",0.79,3,FALSE
5,38,41,"Luscinia megarhynchos",3,4,FALSE
5,38,41,"Otus scops",1.79,3,FALSE
5,39,42,"Luscinia megarhynchos",3,4,FALSE
5,39,42,"Otus scops",2.29,3,FALSE
5,40,43,"Luscinia megarhynchos",3,4,FALSE
5,40,43,"Otus scops",1.5,3,FALSE
5,40,43,"Otus scops",0.39,1,FALSE
5,41,44,"Luscinia megarhynchos",3,4,FALSE
5,41,44,"Otus scops",0.5,3,FALSE
5,41,44,"Otus scops",0.39,1,FALSE
5,42,45,"Luscinia megarhynchos",3,4,FALSE
5,42,45,"Otus scops",0.39,1,FALSE
5,42,45,"Otus scops",0.42,2,FALSE
5,43,46,"Luscinia megarhynchos",3,4,TRUE
5,43,46,"Otus scops",0.5,2,FALSE
5,44,47,"Luscinia megarhynchos",3,4,TRUE
5,44,47,"Otus scops",0.5,2,FALSE
5,45,48,"Luscinia megarhynchos",3,4,FALSE
5,45,48,"Otus scops",0.08,2,FALSE
5,45,48,"Otus scops",0.84,1,FALSE
5,46,49,"Luscinia megarhynchos",3,4,FALSE
5,46,49,"Otus scops",1.84,1,FALSE
5,47,50,"Luscinia megarhynchos",3,4,FALSE
5,47,50,"Otus scops",2.84,1,FALSE
5,48,51,"Luscinia megarhynchos",3,4,FALSE
5,48,51,"Otus scops",3,1,FALSE
5,49,52,"Luscinia megarhynchos",3,4,FALSE
5,49,52,"Otus scops",3,1,FALSE
5,50,53,"Luscinia megarhynchos",3,4,FALSE
5,50,53,"Otus scops",3,1,FALSE
5,51,54,"Luscinia megarhynchos",3,4,FALSE
5,51,54,"Otus scops",3,1,FALSE
5,52,55,"Luscinia megarhynchos",3,4,FALSE
5,52,55,"Otus scops",2.89,1,FALSE
5,53,56,"Luscinia megarhynchos",3,4,FALSE
5,53,56,"Otus scops",1.89,1,FALSE
5,54,57,"Luscinia megarhynchos",3,4,TRUE
5,54,57,"Otus scops",0.89,1,FALSE
5,54,57,"Otus scops",0.04,2,FALSE
5,55,58,"Luscinia megarhynchos",3,4,TRUE
5,55,58,"Otus scops",1.04,2,FALSE
5,56,59,"Luscinia megarhynchos",3,4,FALSE
5,56,59,"Otus scops",2.04,2,FALSE
5,57,60,"Luscinia megarhynchos",3,4,FALSE
5,57,60,"Otus scops",2.86,2,FALSE
6,0,3,"Corvus corone",2.73,4,FALSE
6,0,3,"Jynx torquilla",3,4,TRUE
6,0,3,"Luscinia megarhynchos",3,4,FALSE
6,0,3,"Oriolus oriolus",0.38,4,FALSE
6,0,3,"Parus major",0.49,4,FALSE
6,1,4,"Columba palumbus",0.26,1,FALSE
6,1,4,"Corvus corone",1.93,4,FALSE
6,1,4,"Jynx torquilla",3,4,TRUE
6,1,4,"Luscinia megarhynchos",3,4,FALSE
6,1,4,"Oriolus oriolus",0.38,4,FALSE
6,1,4,"Parus major",1.49,4,FALSE
6,2,5,"Columba palumbus",1.26,1,FALSE
6,2,5,"Corvus corone",0.93,4,FALSE
6,2,5,"Jynx torquilla",3,4,TRUE
6,2,5,"Luscinia megarhynchos",3,4,FALSE
6,2,5,"Oriolus oriolus",0.31,4,FALSE
6,2,5,"Parus major",1.84,4,FALSE
6,3,6,"Columba palumbus",2.26,1,FALSE
6,3,6,"Jynx torquilla",3,4,TRUE
6,3,6,"Luscinia megarhynchos",3,4,FALSE
6,3,6,"Parus major",1.35,4,FALSE
6,4,7,"Columba palumbus",3,1,FALSE
6,4,7,"Jynx torquilla",3,4,TRUE
6,4,7,"Luscinia megarhynchos",3,4,FALSE
6,4,7,"Parus major",0.35,4,FALSE
6,4,7,"Parus major",0.73,4,FALSE
6,5,8,"Columba palumbus",3,1,FALSE
6,5,8,"Jynx torquilla",2.86,4,TRUE
6,5,8,"Luscinia megarhynchos",2.37,4,FALSE
6,5,8,"Parus major",1.73,4,FALSE
6,6,9,"Columba palumbus",3,1,FALSE
6,6,9,"Jynx torquilla",1.86,4,TRUE
6,6,9,"Luscinia megarhynchos",1.37,4,FALSE
6,6,9,"Luscinia megarhynchos",0.35,4,FALSE
6,6,9,"Oriolus oriolus",0.22,4,FALSE
6,6,9,"Parus major",2.71,4,FALSE
6,7,10,"Columba palumbus",2.06,1,FALSE
6,7,10,"Corvus corone",0.17,4,FALSE
6,7,10,"Jynx torquilla",0.86,4,TRUE
6,7,10,"Luscinia megarhynchos",0.37,4,FALSE
6,7,10,"Luscinia megarhynchos",0.58,4,FALSE
6,7,10,"Oriolus oriolus",0.87,4,FALSE
6,7,10,"Parus major",1.98,4,FALSE
6,8,11,"Columba palumbus",1.06,1,FALSE
6,8,11,"Corvus corone",1.17,4,FALSE
6,8,11,"Jynx torquilla",0.92,4,FALSE
6,8,11,"Luscinia megarhynchos",0.58,4,FALSE
6,8,11,"Oriolus oriolus",0.87,4,FALSE
6,8,11,"Parus major",0.98,4,FALSE
6,9,12,"Columba palumbus",0.06,1,FALSE
6,9,12,"Corvus corone",1.5,4,FALSE
6,9,12,"Jynx torquilla",1.92,4,TRUE
6,9,12,"Luscinia megarhynchos",0.23,4,FALSE
6,9,12,"Luscinia megarhynchos",0.62,4,FALSE
6,9,12,"Oriolus oriolus",0.64,4,FALSE
6,9,12,"Parus major",0.39,4,FALSE
6,10,13,"Corvus corone",1.34,4,FALSE
6,10,13,"Jynx torquilla",2.92,4,TRUE
6,10,13,"Luscinia megarhynchos",1.62,4,FALSE
6,10,13,"Parus major",1.39,4,FALSE
6,11,14,"Corvus corone",0.34,4,FALSE
6,11,14,"Jynx torquilla",3,4,TRUE
6,11,14,"Luscinia megarhynchos",2.56,4,FALSE
6,11,14,"Parus major",2.39,4,FALSE
6,12,15,"Curruca communis",0.32,1,FALSE
6,12,15,"Jynx torquilla",2.75,4,TRUE
6,12,15,"Luscinia megarhynchos",1.94,4,FALSE
6,12,15,"Parus major",2.09,4,FALSE
6,13,16,"Curruca communis",0.78,1,FALSE
6,13,16,"Jynx torquilla",1.75,4,TRUE
6,13,16,"Luscinia megarhynchos",0.94,4,FALSE
6,13,16,"Oriolus oriolus",0.47,1,FALSE
6,13,16,"Parus major",1.09,4,FALSE
6,14,17,"Corvus corone",0.55,1,FALSE
6,14,17,"Curruca communis",0.78,1,FALSE
6,14,17,"Jynx torquilla",0.75,4,TRUE
6,14,17,"Oriolus oriolus",0.63,1,FALSE
6,14,17,"Parus major",0.09,4,FALSE
6,14,17,"Parus major",0.58,4,FALSE
6,15,18,"Corvus corone",1.08,1,FALSE
6,15,18,"Curruca communis",0.47,1,FALSE
6,15,18,"Luscinia megarhynchos",0.1,4,FALSE
6,15,18,"Oriolus oriolus",0.63,1,FALSE
6,15,18,"Parus major",1.58,4,FALSE
6,16,19,"Corvus corone",1.08,1,FALSE
6,16,19,"Jynx torquilla",0.38,4,FALSE
6,16,19,"Luscinia megarhynchos",1.1,4,FALSE
6,16,19,"Oriolus oriolus",0.16,1,FALSE
6,16,19,"Parus major",2.58,4,FALSE
6,17,20,"Corvus corone",0.53,1,FALSE
6,17,20,"Jynx torquilla",1.38,4,TRUE
6,17,20,"Luscinia megarhynchos",2.1,4,FALSE
6,17,20,"Parus major",2.21,4,FALSE
6,18,21,"Jynx torquilla",2.38,4,TRUE
6,18,21,"Luscinia megarhynchos",3,4,FALSE
6,18,21,"Parus major",1.21,4,FALSE
6,19,22,"Corvus corone",0.04,4,FALSE
6,19,22,"Jynx torquilla",3,4,TRUE
6,19,22,"Luscinia megarhynchos",3,4,FALSE
6,19,22,"Parus major",0.21,4,FALSE
6,20,23,"Corvus corone",1.04,4,FALSE
6,20,23,"Jynx torquilla",2.43,4,TRUE
6,20,23,"Luscinia megarhynchos",3,4,FALSE
6,20,23,"Parus major",0.52,4,FALSE
6,21,24,"Corvus corone",1.5,4,FALSE
6,21,24,"Jynx torquilla",1.43,4,TRUE
6,21,24,"Jynx torquilla",0.04,4,TRUE
6,21,24,"Luscinia megarhynchos",3,4,FALSE
6,21,24,"Parus major",1.52,4,FALSE
6,22,25,"Corvus corone",1.47,4,FALSE
6,22,25,"Jynx torquilla",0.43,4,TRUE
6,22,25,"Jynx torquilla",1.04,4,TRUE
6,22,25,"Luscinia megarhynchos",3,4,FALSE
6,22,25,"Parus major",2.43,4,FALSE
6,23,26,"Corvus corone",0.47,4,FALSE
6,23,26,"Jynx torquilla",2.04,4,FALSE
6,23,26,"Luscinia megarhynchos",3,4,FALSE
6,23,26,"Parus major",1.91,4,FALSE
6,24,27,"Jynx torquilla",3,4,TRUE
6,24,27,"Luscinia megarhynchos",3,4,FALSE
6,24,27,"Parus major",0.91,4,FALSE
6,24,27,"Parus major",0.06,4,FALSE
6,25,28,"Corvus corone",0.88,4,FALSE
6,25,28,"Jynx torquilla",3,4,TRUE
6,25,28,"Luscinia megarhynchos",2.43,4,FALSE
6,25,28,"Parus major",1.06,4,FALSE
6,26,29,"Corvus corone",1.88,4,FALSE
6,26,29,"Jynx torquilla",3,4,TRUE
6,26,29,"Luscinia megarhynchos",1.43,4,FALSE
6,26,29,"Luscinia megarhynchos",0.85,4,FALSE
6,26,29,"Parus major",2.06,4,FALSE
6,27,30,"Corvus corone",2.48,4,FALSE
6,27,30,"Jynx torquilla",3,4,TRUE
6,27,30,"Luscinia megarhynchos",0.43,4,FALSE
6,27,30,"Luscinia megarhynchos",1.85,4,FALSE
6,27,30,"Parus major",3,4,FALSE
6,28,31,"Corvus corone",1.6,4,FALSE
6,28,31,"Jynx torquilla",3,4,TRUE
6,28,31,"Luscinia megarhynchos",2.85,4,FALSE
6,28,31,"Parus major",3,4,FALSE
6,29,32,"Corvus corone",0.6,4,FALSE
6,29,32,"Jynx torquilla",3,4,FALSE
6,29,32,"Luscinia megarhynchos",3,4,FALSE
6,29,32,"Parus major",3,4,FALSE
6,30,33,"Jynx torquilla",3,4,TRUE
6,30,33,"Luscinia megarhynchos",2.45,4,FALSE
6,30,33,"Parus major",3,4,FALSE
6,31,34,"Jynx torquilla",2.61,4,TRUE
6,31,34,"Luscinia megarhynchos",1.45,4,FALSE
6,31,34,"Luscinia megarhynchos",0.03,4,FALSE
6,31,34,"Parus major",3,4,FALSE
6,32,35,"Jynx torquilla",1.61,4,TRUE
6,32,35,"Jynx torquilla",0.58,4,TRUE
6,32,35,"Luscinia megarhynchos",0.45,4,FALSE
6,32,35,"Luscinia megarhynchos",1.03,4,FALSE
6,32,35,"Parus major",2.6,4,FALSE
6,33,36,"Aegithalos caudatus",0.74,1,FALSE
6,33,36,"Jynx torquilla",0.61,4,TRUE
6,33,36,"Jynx torquilla",1.58,4,TRUE
6,33,36,"Luscinia megarhynchos",2.03,4,FALSE
6,33,36,"Parus major",1.6,4,FALSE
6,34,37,"Aegithalos caudatus",0.74,1,FALSE
6,34,37,"Jynx torquilla",2.58,4,FALSE
6,34,37,"Luscinia megarhynchos",3,4,FALSE
6,34,37,"Parus major",0.6,4,FALSE
6,35,38,"Aegithalos caudatus",0.74,1,FALSE
6,35,38,"Jynx torquilla",3,4,TRUE
6,35,38,"Luscinia megarhynchos",3,4,FALSE
6,36,39,"Jynx torquilla",3,4,TRUE
6,36,39,"Luscinia megarhynchos",2.88,4,FALSE
6,37,40,"Jynx torquilla",3,4,TRUE
6,37,40,"Luscinia megarhynchos",1.88,4,FALSE
6,38,41,"Jynx torquilla",3,4,TRUE
6,38,41,"Luscinia megarhynchos",0.88,4,TRUE
6,38,41,"Parus major",0.16,4,FALSE
6,39,42,"Jynx torquilla",3,4,TRUE
6,39,42,"Luscinia megarhynchos",0.8,4,FALSE
6,39,42,"Parus major",1.16,4,FALSE
6,40,43,"Corvus corone",0.4,4,FALSE
6,40,43,"Jynx torquilla",3,4,TRUE
6,40,43,"Luscinia megarhynchos",1.8,4,FALSE
6,40,43,"Parus major",2.16,4,FALSE
6,41,44,"Corvus corone",1.4,4,FALSE
6,41,44,"Jynx torquilla",3,4,FALSE
6,41,44,"Luscinia megarhynchos",2.8,4,FALSE
6,41,44,"Parus major",2.03,4,FALSE
6,42,45,"Corvus corone",1.53,4,FALSE
6,42,45,"Jynx torquilla",2.02,4,FALSE
6,42,45,"Luscinia megarhynchos",3,4,FALSE
6,42,45,"Parus major",1.03,4,FALSE
6,43,46,"Corvus corone",1.13,4,FALSE
6,43,46,"Jynx torquilla",1.02,4,FALSE
6,43,46,"Luscinia megarhynchos",3,4,FALSE
6,43,46,"Parus major",0.03,4,FALSE
6,43,46,"Parus major",0.56,4,FALSE
6,44,47,"Corvus corone",0.13,4,FALSE
6,44,47,"Jynx torquilla",0.02,4,FALSE
6,44,47,"Jynx torquilla",0.13,4,FALSE
6,44,47,"Luscinia megarhynchos",3,4,FALSE
6,44,47,"Oriolus oriolus",0.98,4,FALSE
6,44,47,"Parus major",1.56,4,FALSE
6,45,48,"Corvus corone",0.07,4,FALSE
6,45,48,"Jynx torquilla",1.13,4,TRUE
6,45,48,"Luscinia megarhynchos",3,4,FALSE
6,45,48,"Oriolus oriolus",1.01,4,FALSE
6,45,48,"Parus major",2.45,4,FALSE
6,46,49,"Corvus corone",1.07,4,FALSE
6,46,49,"Jynx torquilla",2.13,4,TRUE
6,46,49,"Luscinia megarhynchos",3,4,FALSE
6,46,49,"Oriolus oriolus",1.01,4,FALSE
6,46,49,"Parus major",1.89,4,FALSE
6,47,50,"Corvus corone",1.58,4,FALSE
6,47,50,"Jynx torquilla",3,4,TRUE
6,47,50,"Luscinia megarhynchos",3,4,FALSE
6,47,50,"Oriolus oriolus",0.03,4,FALSE
6,47,50,"Parus major",0.89,4,FALSE
6,47,50,"Parus major",0.28,4,FALSE
6,48,51,"Corvus corone",1.51,4,FALSE
6,48,51,"Jynx torquilla",2.27,4,TRUE
6,48,51,"Luscinia megarhynchos",3,4,FALSE
6,48,51,"Parus major",1.28,4,FALSE
6,49,52,"Corvus corone",0.51,4,FALSE
6,49,52,"Jynx torquilla",1.27,4,TRUE
6,49,52,"Jynx torquilla",0.27,4,TRUE
6,49,52,"Luscinia megarhynchos",3,4,FALSE
6,49,52,"Parus major",2.01,4,FALSE
6,50,53,"Emberiza calandra",0.42,4,FALSE
6,50,53,"Jynx torquilla",0.27,4,TRUE
6,50,53,"Jynx torquilla",1.27,4,TRUE
6,50,53,"Luscinia megarhynchos",3,4,FALSE
6,50,53,"Parus major",1.73,4,FALSE
6,51,54,"Corvus corone",0.33,4,FALSE
6,51,54,"Emberiza calandra",0.85,4,FALSE
6,51,54,"Jynx torquilla",2.27,4,FALSE
6,51,54,"Luscinia megarhynchos",3,4,FALSE
6,51,54,"Parus major",0.73,4,FALSE
6,52,55,"Corvus corone",1.33,4,FALSE
6,52,55,"Emberiza calandra",0.85,4,FALSE
6,52,55,"Jynx torquilla",3,4,TRUE
6,52,55,"Luscinia megarhynchos",3,4,FALSE
6,53,56,"Corvus corone",2.31,4,FALSE
6,53,56,"Emberiza calandra",0.43,4,FALSE
6,53,56,"Jynx torquilla",3,4,TRUE
6,53,56,"Luscinia megarhynchos",3,4,FALSE
6,53,56,"Parus major",0.51,4,FALSE
6,54,57,"Corvus corone",1.98,4,FALSE
6,54,57,"Jynx torquilla",3,4,TRUE
6,54,57,"Luscinia megarhynchos",3,4,FALSE
6,54,57,"Parus major",1.51,4,FALSE
6,55,58,"Corvus corone",0.98,4,FALSE
6,55,58,"Corvus corone",0.21,4,FALSE
6,55,58,"Jynx torquilla",2.2,4,TRUE
6,55,58,"Luscinia megarhynchos",3,4,FALSE
6,55,58,"Parus major",2.5,4,FALSE
6,56,59,"Corvus corone",1.21,4,FALSE
6,56,59,"Jynx torquilla",1.2,4,TRUE
6,56,59,"Luscinia megarhynchos",3,4,FALSE
6,56,59,"Parus major",1.99,4,FALSE
6,57,60,"Corvus corone",2.21,4,FALSE
6,57,60,"Jynx torquilla",0.2,4,TRUE
6,57,60,"Luscinia megarhynchos",3,4,FALSE
6,57,60,"Parus major",0.99,4,FALSE
7,42,45,"Luscinia megarhynchos",0.14,1,FALSE
7,43,46,"Luscinia megarhynchos",1.08,1,FALSE
7,44,47,"Luscinia megarhynchos",1.08,1,FALSE
7,45,48,"Luscinia megarhynchos",0.94,1,FALSE
8,0,3,"Emberiza cirlus",0.29,1,FALSE
8,0,3,"Hippolais polyglotta",3,4,FALSE
8,0,3,"Oriolus oriolus",0.18,1,FALSE
8,1,4,"Emberiza cirlus",0.23,1,FALSE
8,1,4,"Hippolais polyglotta",3,4,FALSE
8,1,4,"Oriolus oriolus",0.18,1,FALSE
8,2,5,"Emberiza cirlus",0.23,1,FALSE
8,2,5,"Hippolais polyglotta",3,4,FALSE
8,2,5,"Oriolus oriolus",0.18,1,FALSE
